社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
5555,清水裕子,2023-10-04,研修//スキルアップ研修,09:00:00,09:09:49,0:09:49,0:09:49,0,0,0
5555,清水裕子,2023-10-04,受電//クレーム対応//SVにて完結,09:09:49,09:16:45,0:06:56,0:06:56,0,0,0
5555,清水裕子,2023-10-04,受電//通常対応//請求案内,09:16:45,09:35:21,0:18:36,0:18:36,0,0,0
5555,清水裕子,2023-10-04,受電//通常対応//セールス,09:35:21,09:52:19,0:16:58,0:16:58,0,0,0
5555,清水裕子,2023-10-04,受電//通常対応//設定変更,09:52:19,10:05:03,0:12:44,0:12:44,0,0,0
5555,清水裕子,2023-10-04,研修//事務研修,10:05:03,10:14:01,0:08:58,0:08:58,0,0,0
5555,清水裕子,2023-10-04,事務//経費精算,10:14:01,10:26:36,0:12:35,0:12:35,0,0,0
5555,清水裕子,2023-10-04,事務//報告書作成,10:26:36,10:42:04,0:15:28,0:15:28,0,0,0
5555,清水裕子,2023-10-04,事務//経費精算,10:42:04,10:53:00,0:10:56,0:10:56,0,0,0
5555,清水裕子,2023-10-04,事務//経費精算,10:53:00,10:53:35,0:00:35,0:00:35,0,0,0
5555,清水裕子,2023-10-04,事務//報告書作成,10:53:35,11:11:24,0:17:49,0:17:49,0,0,0
5555,清水裕子,2023-10-04,事務//報告書作成,11:11:24,11:16:03,0:04:39,0:04:39,0,0,0
5555,清水裕子,2023-10-04,事務//経費精算,11:16:03,11:16:33,0:00:30,0:00:30,0,0,0
5555,清水裕子,2023-10-04,受電//通常対応//請求案内,11:16:33,11:23:25,0:06:52,0:06:52,0,0,0
5555,清水裕子,2023-10-04,受電//通常対応//セールス,11:23:25,11:25:31,0:02:06,0:02:06,0,0,0
5555,清水裕子,2023-10-04,事務//提案資料作成,11:25:31,11:45:33,0:20:02,0:20:02,0,0,0
5555,清水裕子,2023-10-04,研修//事務研修,11:45:33,11:48:25,0:02:52,0:02:52,0,0,0
5555,清水裕子,2023-10-04,受電//内線対応,11:48:25,12:07:16,0:18:51,0:18:51,0,0,0
5555,清水裕子,2023-10-04,事務//提案資料作成,12:07:16,12:10:31,0:03:15,0:03:15,0,0,0
5555,清水裕子,2023-10-04,事務//提案資料作成,12:10:31,12:19:09,0:08:38,0:08:38,0,0,0
5555,清水裕子,2023-10-04,受電//通常対応//設定変更,12:19:09,12:35:39,0:16:30,0:16:30,0,0,0
5555,清水裕子,2023-10-04,受電//通常対応//請求案内,12:35:39,12:36:39,0:01:00,0:01:00,0,0,0
5555,清水裕子,2023-10-04,受電//通常対応//設定変更,12:36:39,12:38:11,0:01:32,0:01:32,0,0,0
5555,清水裕子,2023-10-04,事務//報告書作成,12:38:11,12:38:55,0:00:44,0:00:44,0,0,0
5555,清水裕子,2023-10-04,事務//提案資料作成,12:38:55,12:54:57,0:16:02,0:16:02,0,0,0
5555,清水裕子,2023-10-04,受電//クレーム対応//SVにて完結,12:54:57,13:14:02,0:19:05,0:19:05,0,0,0
5555,清水裕子,2023-10-04,事務//報告書作成,13:14:02,13:17:25,0:03:23,0:03:23,0,0,0
5555,清水裕子,2023-10-04,事務//報告書作成,13:17:25,13:29:49,0:12:24,0:12:24,0,0,0
5555,清水裕子,2023-10-04,受電//内線対応,13:29:49,13:38:40,0:08:51,0:08:51,0,0,0
5555,清水裕子,2023-10-04,研修//スキルアップ研修,13:38:40,13:59:31,0:20:51,0:20:51,0,0,0
5555,清水裕子,2023-10-04,事務//経費精算,13:59:31,14:10:41,0:11:10,0:11:10,0,0,0
5555,清水裕子,2023-10-04,事務//提案資料作成,14:10:41,14:27:07,0:16:26,0:16:26,0,0,0
5555,清水裕子,2023-10-04,受電//通常対応//請求案内,14:27:07,14:41:19,0:14:12,0:14:12,0,0,0
5555,清水裕子,2023-10-04,受電//通常対応//請求案内,14:41:19,14:42:40,0:01:21,0:01:21,0,0,0
5555,清水裕子,2023-10-04,受電//内線対応,14:42:40,14:45:19,0:02:39,0:02:39,0,0,0
5555,清水裕子,2023-10-04,研修//新人研修,14:45:19,14:59:25,0:14:06,0:14:06,0,0,0
5555,清水裕子,2023-10-04,受電//通常対応//セールス,14:59:25,15:10:32,0:11:07,0:11:07,0,0,0
5555,清水裕子,2023-10-04,受電//クレーム対応//社員相談,15:10:32,15:25:21,0:14:49,0:14:49,0,0,0
5555,清水裕子,2023-10-04,事務//経費精算,15:25:21,15:40:29,0:15:08,0:15:08,0,0,0
5555,清水裕子,2023-10-04,受電//通常対応//請求案内,15:40:29,15:48:56,0:08:27,0:08:27,0,0,0
