社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
9999,貝原良子,2023-10-16,受電//クレーム対応//SVにて完結,09:00:00,09:19:00,0:19:00,0:19:00,0,0,0
9999,貝原良子,2023-10-16,事務//報告書作成,09:19:00,09:23:46,0:04:46,0:04:46,0,0,0
9999,貝原良子,2023-10-16,受電//内線対応,09:23:46,09:42:44,0:18:58,0:18:58,0,0,0
9999,貝原良子,2023-10-16,事務//報告書作成,09:42:44,10:00:32,0:17:48,0:17:48,0,0,0
9999,貝原良子,2023-10-16,研修//事務研修,10:00:32,10:11:21,0:10:49,0:10:49,0,0,0
9999,貝原良子,2023-10-16,受電//内線対応,10:11:21,10:17:46,0:06:25,0:06:25,0,0,0
9999,貝原良子,2023-10-16,受電//通常対応//セールス,10:17:46,10:31:07,0:13:21,0:13:21,0,0,0
9999,貝原良子,2023-10-16,事務//経費精算,10:31:07,10:38:21,0:07:14,0:07:14,0,0,0
9999,貝原良子,2023-10-16,受電//クレーム対応//社員相談,10:38:21,10:47:38,0:09:17,0:09:17,0,0,0
9999,貝原良子,2023-10-16,受電//クレーム対応//社員相談,10:47:38,10:49:38,0:02:00,0:02:00,0,0,0
9999,貝原良子,2023-10-16,事務//報告書作成,10:49:38,10:49:52,0:00:14,0:00:14,0,0,0
9999,貝原良子,2023-10-16,受電//クレーム対応//社員相談,10:49:52,10:55:52,0:06:00,0:06:00,0,0,0
9999,貝原良子,2023-10-16,研修//事務研修,10:55:52,10:56:54,0:01:02,0:01:02,0,0,0
9999,貝原良子,2023-10-16,研修//事務研修,10:56:54,11:13:38,0:16:44,0:16:44,0,0,0
9999,貝原良子,2023-10-16,受電//クレーム対応//SVにて完結,11:13:38,11:31:11,0:17:33,0:17:33,0,0,0
9999,貝原良子,2023-10-16,受電//通常対応//請求案内,11:31:11,11:44:23,0:13:12,0:13:12,0,0,0
9999,貝原良子,2023-10-16,研修//スキルアップ研修,11:44:23,11:47:23,0:03:00,0:03:00,0,0,0
9999,貝原良子,2023-10-16,受電//通常対応//セールス,11:47:23,11:51:51,0:04:28,0:04:28,0,0,0
9999,貝原良子,2023-10-16,研修//事務研修,11:51:51,12:03:59,0:12:08,0:12:08,0,0,0
9999,貝原良子,2023-10-16,受電//通常対応//請求案内,12:03:59,12:05:15,0:01:16,0:01:16,0,0,0
9999,貝原良子,2023-10-16,事務//提案資料作成,12:05:15,12:09:45,0:04:30,0:04:30,0,0,0
9999,貝原良子,2023-10-16,事務//報告書作成,12:09:45,12:25:45,0:16:00,0:16:00,0,0,0
9999,貝原良子,2023-10-16,受電//通常対応//セールス,12:25:45,12:35:13,0:09:28,0:09:28,0,0,0
9999,貝原良子,2023-10-16,事務//報告書作成,12:35:13,12:49:14,0:14:01,0:14:01,0,0,0
9999,貝原良子,2023-10-16,受電//クレーム対応//社員相談,12:49:14,12:56:16,0:07:02,0:07:02,0,0,0
9999,貝原良子,2023-10-16,受電//通常対応//設定変更,12:56:16,13:07:10,0:10:54,0:10:54,0,0,0
9999,貝原良子,2023-10-16,受電//クレーム対応//社員相談,13:07:10,13:26:20,0:19:10,0:19:10,0,0,0
9999,貝原良子,2023-10-16,受電//通常対応//セールス,13:26:20,13:36:54,0:10:34,0:10:34,0,0,0
9999,貝原良子,2023-10-16,研修//スキルアップ研修,13:36:54,13:43:46,0:06:52,0:06:52,0,0,0
9999,貝原良子,2023-10-16,受電//通常対応//設定変更,13:43:46,13:49:16,0:05:30,0:05:30,0,0,0
9999,貝原良子,2023-10-16,受電//クレーム対応//SVにて完結,13:49:16,14:08:03,0:18:47,0:18:47,0,0,0
9999,貝原良子,2023-10-16,受電//通常対応//セールス,14:08:03,14:17:47,0:09:44,0:09:44,0,0,0
9999,貝原良子,2023-10-16,受電//内線対応,14:17:47,14:33:35,0:15:48,0:15:48,0,0,0
9999,貝原良子,2023-10-16,事務//報告書作成,14:33:35,14:49:39,0:16:04,0:16:04,0,0,0
9999,貝原良子,2023-10-16,研修//事務研修,14:49:39,15:02:27,0:12:48,0:12:48,0,0,0
9999,貝原良子,2023-10-16,事務//提案資料作成,15:02:27,15:05:51,0:03:24,0:03:24,0,0,0
9999,貝原良子,2023-10-16,受電//クレーム対応//社員相談,15:05:51,15:18:39,0:12:48,0:12:48,0,0,0
9999,貝原良子,2023-10-16,研修//スキルアップ研修,15:18:39,15:36:29,0:17:50,0:17:50,0,0,0
9999,貝原良子,2023-10-16,事務//経費精算,15:36:29,15:44:31,0:08:02,0:08:02,0,0,0
9999,貝原良子,2023-10-16,受電//通常対応//請求案内,15:44:31,15:56:25,0:11:54,0:11:54,0,0,0
