社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
3333,横山真一,2023-10-22,受電//通常対応//セールス,09:00:00,09:14:27,0:14:27,0:14:27,0,0,0
3333,横山真一,2023-10-22,事務//経費精算,09:14:27,09:17:55,0:03:28,0:03:28,0,0,0
3333,横山真一,2023-10-22,事務//経費精算,09:17:55,09:34:51,0:16:56,0:16:56,0,0,0
3333,横山真一,2023-10-22,受電//通常対応//セールス,09:34:51,09:40:07,0:05:16,0:05:16,0,0,0
3333,横山真一,2023-10-22,受電//通常対応//セールス,09:40:07,09:41:43,0:01:36,0:01:36,0,0,0
3333,横山真一,2023-10-22,受電//クレーム対応//SVにて完結,09:41:43,09:55:25,0:13:42,0:13:42,0,0,0
3333,横山真一,2023-10-22,受電//通常対応//セールス,09:55:25,10:06:16,0:10:51,0:10:51,0,0,0
3333,横山真一,2023-10-22,受電//通常対応//請求案内,10:06:16,10:06:57,0:00:41,0:00:41,0,0,0
3333,横山真一,2023-10-22,受電//クレーム対応//SVにて完結,10:06:57,10:21:48,0:14:51,0:14:51,0,0,0
3333,横山真一,2023-10-22,受電//通常対応//セールス,10:21:48,10:26:47,0:04:59,0:04:59,0,0,0
3333,横山真一,2023-10-22,研修//事務研修,10:26:47,10:34:01,0:07:14,0:07:14,0,0,0
3333,横山真一,2023-10-22,受電//クレーム対応//SVにて完結,10:34:01,10:46:44,0:12:43,0:12:43,0,0,0
3333,横山真一,2023-10-22,研修//新人研修,10:46:44,11:03:01,0:16:17,0:16:17,0,0,0
3333,横山真一,2023-10-22,受電//通常対応//請求案内,11:03:01,11:11:45,0:08:44,0:08:44,0,0,0
3333,横山真一,2023-10-22,研修//スキルアップ研修,11:11:45,11:27:56,0:16:11,0:16:11,0,0,0
3333,横山真一,2023-10-22,事務//経費精算,11:27:56,11:44:50,0:16:54,0:16:54,0,0,0
3333,横山真一,2023-10-22,受電//通常対応//請求案内,11:44:50,11:47:44,0:02:54,0:02:54,0,0,0
3333,横山真一,2023-10-22,受電//クレーム対応//SVにて完結,11:47:44,12:06:28,0:18:44,0:18:44,0,0,0
3333,横山真一,2023-10-22,研修//新人研修,12:06:28,12:11:25,0:04:57,0:04:57,0,0,0
3333,横山真一,2023-10-22,研修//事務研修,12:11:25,12:20:30,0:09:05,0:09:05,0,0,0
3333,横山真一,2023-10-22,事務//報告書作成,12:20:30,12:28:21,0:07:51,0:07:51,0,0,0
3333,横山真一,2023-10-22,事務//提案資料作成,12:28:21,12:30:41,0:02:20,0:02:20,0,0,0
3333,横山真一,2023-10-22,受電//内線対応,12:30:41,12:51:02,0:20:21,0:20:21,0,0,0
3333,横山真一,2023-10-22,研修//スキルアップ研修,12:51:02,13:07:44,0:16:42,0:16:42,0,0,0
3333,横山真一,2023-10-22,受電//通常対応//請求案内,13:07:44,13:08:34,0:00:50,0:00:50,0,0,0
3333,横山真一,2023-10-22,受電//内線対応,13:08:34,13:25:56,0:17:22,0:17:22,0,0,0
3333,横山真一,2023-10-22,研修//事務研修,13:25:56,13:26:24,0:00:28,0:00:28,0,0,0
3333,横山真一,2023-10-22,事務//経費精算,13:26:24,13:38:04,0:11:40,0:11:40,0,0,0
3333,横山真一,2023-10-22,受電//内線対応,13:38:04,13:43:47,0:05:43,0:05:43,0,0,0
3333,横山真一,2023-10-22,受電//クレーム対応//SVにて完結,13:43:47,13:48:09,0:04:22,0:04:22,0,0,0
3333,横山真一,2023-10-22,研修//事務研修,13:48:09,13:59:14,0:11:05,0:11:05,0,0,0
3333,横山真一,2023-10-22,受電//内線対応,13:59:14,14:04:32,0:05:18,0:05:18,0,0,0
3333,横山真一,2023-10-22,受電//通常対応//請求案内,14:04:32,14:21:25,0:16:53,0:16:53,0,0,0
3333,横山真一,2023-10-22,受電//クレーム対応//社員相談,14:21:25,14:38:53,0:17:28,0:17:28,0,0,0
3333,横山真一,2023-10-22,研修//事務研修,14:38:53,14:43:13,0:04:20,0:04:20,0,0,0
3333,横山真一,2023-10-22,受電//内線対応,14:43:13,15:00:29,0:17:16,0:17:16,0,0,0
3333,横山真一,2023-10-22,事務//報告書作成,15:00:29,15:19:05,0:18:36,0:18:36,0,0,0
3333,横山真一,2023-10-22,受電//内線対応,15:19:05,15:21:33,0:02:28,0:02:28,0,0,0
3333,横山真一,2023-10-22,事務//報告書作成,15:21:33,15:39:22,0:17:49,0:17:49,0,0,0
3333,横山真一,2023-10-22,事務//経費精算,15:39:22,15:42:55,0:03:33,0:03:33,0,0,0
