社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
8888,広中学,2023-10-22,受電//通常対応//設定変更,09:00:00,09:02:04,0:02:04,0:02:04,0,0,0
8888,広中学,2023-10-22,受電//通常対応//請求案内,09:02:04,09:14:37,0:12:33,0:12:33,0,0,0
8888,広中学,2023-10-22,受電//通常対応//設定変更,09:14:37,09:18:22,0:03:45,0:03:45,0,0,0
8888,広中学,2023-10-22,研修//新人研修,09:18:22,09:31:49,0:13:27,0:13:27,0,0,0
8888,広中学,2023-10-22,受電//内線対応,09:31:49,09:41:16,0:09:27,0:09:27,0,0,0
8888,広中学,2023-10-22,受電//通常対応//セールス,09:41:16,09:44:31,0:03:15,0:03:15,0,0,0
8888,広中学,2023-10-22,受電//クレーム対応//社員相談,09:44:31,09:55:31,0:11:00,0:11:00,0,0,0
8888,広中学,2023-10-22,研修//事務研修,09:55:31,10:03:19,0:07:48,0:07:48,0,0,0
8888,広中学,2023-10-22,事務//提案資料作成,10:03:19,10:22:11,0:18:52,0:18:52,0,0,0
8888,広中学,2023-10-22,研修//事務研修,10:22:11,10:24:21,0:02:10,0:02:10,0,0,0
8888,広中学,2023-10-22,研修//新人研修,10:24:21,10:33:40,0:09:19,0:09:19,0,0,0
8888,広中学,2023-10-22,受電//内線対応,10:33:40,10:49:32,0:15:52,0:15:52,0,0,0
8888,広中学,2023-10-22,研修//スキルアップ研修,10:49:32,11:05:32,0:16:00,0:16:00,0,0,0
8888,広中学,2023-10-22,研修//スキルアップ研修,11:05:32,11:16:10,0:10:38,0:10:38,0,0,0
8888,広中学,2023-10-22,受電//通常対応//請求案内,11:16:10,11:30:42,0:14:32,0:14:32,0,0,0
8888,広中学,2023-10-22,事務//報告書作成,11:30:42,11:47:40,0:16:58,0:16:58,0,0,0
8888,広中学,2023-10-22,研修//事務研修,11:47:40,11:50:47,0:03:07,0:03:07,0,0,0
8888,広中学,2023-10-22,受電//内線対応,11:50:47,12:01:30,0:10:43,0:10:43,0,0,0
8888,広中学,2023-10-22,受電//通常対応//セールス,12:01:30,12:07:55,0:06:25,0:06:25,0,0,0
8888,広中学,2023-10-22,受電//通常対応//セールス,12:07:55,12:26:27,0:18:32,0:18:32,0,0,0
8888,広中学,2023-10-22,受電//内線対応,12:26:27,12:39:46,0:13:19,0:13:19,0,0,0
8888,広中学,2023-10-22,受電//通常対応//請求案内,12:39:46,12:52:03,0:12:17,0:12:17,0,0,0
8888,広中学,2023-10-22,事務//提案資料作成,12:52:03,13:04:07,0:12:04,0:12:04,0,0,0
8888,広中学,2023-10-22,受電//内線対応,13:04:07,13:09:52,0:05:45,0:05:45,0,0,0
8888,広中学,2023-10-22,受電//通常対応//セールス,13:09:52,13:29:10,0:19:18,0:19:18,0,0,0
8888,広中学,2023-10-22,事務//経費精算,13:29:10,13:30:41,0:01:31,0:01:31,0,0,0
8888,広中学,2023-10-22,受電//内線対応,13:30:41,13:39:44,0:09:03,0:09:03,0,0,0
8888,広中学,2023-10-22,事務//報告書作成,13:39:44,13:55:00,0:15:16,0:15:16,0,0,0
8888,広中学,2023-10-22,受電//通常対応//請求案内,13:55:00,14:10:43,0:15:43,0:15:43,0,0,0
8888,広中学,2023-10-22,受電//通常対応//設定変更,14:10:43,14:15:23,0:04:40,0:04:40,0,0,0
8888,広中学,2023-10-22,事務//報告書作成,14:15:23,14:19:05,0:03:42,0:03:42,0,0,0
8888,広中学,2023-10-22,研修//事務研修,14:19:05,14:27:20,0:08:15,0:08:15,0,0,0
8888,広中学,2023-10-22,受電//内線対応,14:27:20,14:39:53,0:12:33,0:12:33,0,0,0
8888,広中学,2023-10-22,事務//経費精算,14:39:53,14:56:41,0:16:48,0:16:48,0,0,0
8888,広中学,2023-10-22,事務//報告書作成,14:56:41,14:57:02,0:00:21,0:00:21,0,0,0
8888,広中学,2023-10-22,研修//新人研修,14:57:02,14:57:24,0:00:22,0:00:22,0,0,0
8888,広中学,2023-10-22,研修//事務研修,14:57:24,15:16:30,0:19:06,0:19:06,0,0,0
8888,広中学,2023-10-22,受電//通常対応//請求案内,15:16:30,15:19:55,0:03:25,0:03:25,0,0,0
8888,広中学,2023-10-22,事務//経費精算,15:19:55,15:30:40,0:10:45,0:10:45,0,0,0
8888,広中学,2023-10-22,受電//内線対応,15:30:40,15:48:02,0:17:22,0:17:22,0,0,0
