社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
9999,貝原良子,2023-10-05,研修//スキルアップ研修,09:00:00,09:02:15,0:02:15,0:02:15,0,0,0
9999,貝原良子,2023-10-05,研修//事務研修,09:02:15,09:10:45,0:08:30,0:08:30,0,0,0
9999,貝原良子,2023-10-05,受電//クレーム対応//SVにて完結,09:10:45,09:11:02,0:00:17,0:00:17,0,0,0
9999,貝原良子,2023-10-05,研修//スキルアップ研修,09:11:02,09:23:21,0:12:19,0:12:19,0,0,0
9999,貝原良子,2023-10-05,受電//通常対応//請求案内,09:23:21,09:26:16,0:02:55,0:02:55,0,0,0
9999,貝原良子,2023-10-05,受電//通常対応//セールス,09:26:16,09:42:28,0:16:12,0:16:12,0,0,0
9999,貝原良子,2023-10-05,受電//通常対応//設定変更,09:42:28,09:45:24,0:02:56,0:02:56,0,0,0
9999,貝原良子,2023-10-05,受電//通常対応//請求案内,09:45:24,09:56:33,0:11:09,0:11:09,0,0,0
9999,貝原良子,2023-10-05,研修//事務研修,09:56:33,09:57:46,0:01:13,0:01:13,0,0,0
9999,貝原良子,2023-10-05,受電//クレーム対応//SVにて完結,09:57:46,10:14:38,0:16:52,0:16:52,0,0,0
9999,貝原良子,2023-10-05,事務//提案資料作成,10:14:38,10:19:20,0:04:42,0:04:42,0,0,0
9999,貝原良子,2023-10-05,研修//事務研修,10:19:20,10:39:34,0:20:14,0:20:14,0,0,0
9999,貝原良子,2023-10-05,事務//報告書作成,10:39:34,10:45:13,0:05:39,0:05:39,0,0,0
9999,貝原良子,2023-10-05,受電//クレーム対応//SVにて完結,10:45:13,11:01:19,0:16:06,0:16:06,0,0,0
9999,貝原良子,2023-10-05,事務//提案資料作成,11:01:19,11:21:15,0:19:56,0:19:56,0,0,0
9999,貝原良子,2023-10-05,事務//提案資料作成,11:21:15,11:26:48,0:05:33,0:05:33,0,0,0
9999,貝原良子,2023-10-05,受電//クレーム対応//社員相談,11:26:48,11:29:12,0:02:24,0:02:24,0,0,0
9999,貝原良子,2023-10-05,受電//クレーム対応//SVにて完結,11:29:12,11:40:45,0:11:33,0:11:33,0,0,0
9999,貝原良子,2023-10-05,研修//スキルアップ研修,11:40:45,11:55:50,0:15:05,0:15:05,0,0,0
9999,貝原良子,2023-10-05,研修//スキルアップ研修,11:55:50,12:07:37,0:11:47,0:11:47,0,0,0
9999,貝原良子,2023-10-05,受電//クレーム対応//社員相談,12:07:37,12:24:46,0:17:09,0:17:09,0,0,0
9999,貝原良子,2023-10-05,事務//提案資料作成,12:24:46,12:39:26,0:14:40,0:14:40,0,0,0
9999,貝原良子,2023-10-05,研修//新人研修,12:39:26,12:40:15,0:00:49,0:00:49,0,0,0
9999,貝原良子,2023-10-05,受電//クレーム対応//SVにて完結,12:40:15,12:47:19,0:07:04,0:07:04,0,0,0
9999,貝原良子,2023-10-05,事務//報告書作成,12:47:19,12:50:27,0:03:08,0:03:08,0,0,0
9999,貝原良子,2023-10-05,事務//提案資料作成,12:50:27,13:02:35,0:12:08,0:12:08,0,0,0
9999,貝原良子,2023-10-05,受電//内線対応,13:02:35,13:18:45,0:16:10,0:16:10,0,0,0
9999,貝原良子,2023-10-05,事務//提案資料作成,13:18:45,13:34:23,0:15:38,0:15:38,0,0,0
9999,貝原良子,2023-10-05,研修//スキルアップ研修,13:34:23,13:54:46,0:20:23,0:20:23,0,0,0
9999,貝原良子,2023-10-05,研修//スキルアップ研修,13:54:46,14:02:50,0:08:04,0:08:04,0,0,0
9999,貝原良子,2023-10-05,事務//報告書作成,14:02:50,14:21:34,0:18:44,0:18:44,0,0,0
9999,貝原良子,2023-10-05,受電//通常対応//セールス,14:21:34,14:35:14,0:13:40,0:13:40,0,0,0
9999,貝原良子,2023-10-05,事務//報告書作成,14:35:14,14:45:28,0:10:14,0:10:14,0,0,0
9999,貝原良子,2023-10-05,研修//スキルアップ研修,14:45:28,14:59:16,0:13:48,0:13:48,0,0,0
9999,貝原良子,2023-10-05,事務//経費精算,14:59:16,15:04:18,0:05:02,0:05:02,0,0,0
9999,貝原良子,2023-10-05,事務//報告書作成,15:04:18,15:19:00,0:14:42,0:14:42,0,0,0
9999,貝原良子,2023-10-05,研修//新人研修,15:19:00,15:36:25,0:17:25,0:17:25,0,0,0
9999,貝原良子,2023-10-05,研修//スキルアップ研修,15:36:25,15:55:30,0:19:05,0:19:05,0,0,0
9999,貝原良子,2023-10-05,受電//通常対応//セールス,15:55:30,16:01:43,0:06:13,0:06:13,0,0,0
9999,貝原良子,2023-10-05,受電//通常対応//設定変更,16:01:43,16:04:35,0:02:52,0:02:52,0,0,0
