社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
1111,鈴木誠一,2023-10-09,事務//報告書作成,09:00:00,09:03:25,0:03:25,0:03:25,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//設定変更,09:03:25,09:17:33,0:14:08,0:14:08,0,0,0
1111,鈴木誠一,2023-10-09,事務//提案資料作成,09:17:33,09:37:32,0:19:59,0:19:59,0,0,0
1111,鈴木誠一,2023-10-09,事務//報告書作成,09:37:32,09:55:08,0:17:36,0:17:36,0,0,0
1111,鈴木誠一,2023-10-09,事務//報告書作成,09:55:08,10:11:51,0:16:43,0:16:43,0,0,0
1111,鈴木誠一,2023-10-09,研修//事務研修,10:11:51,10:23:56,0:12:05,0:12:05,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//セールス,10:23:56,10:37:24,0:13:28,0:13:28,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//請求案内,10:37:24,10:46:46,0:09:22,0:09:22,0,0,0
1111,鈴木誠一,2023-10-09,研修//スキルアップ研修,10:46:46,10:53:10,0:06:24,0:06:24,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//請求案内,10:53:10,10:54:12,0:01:02,0:01:02,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//セールス,10:54:12,10:55:17,0:01:05,0:01:05,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//請求案内,10:55:17,10:56:35,0:01:18,0:01:18,0,0,0
1111,鈴木誠一,2023-10-09,事務//経費精算,10:56:35,11:13:13,0:16:38,0:16:38,0,0,0
1111,鈴木誠一,2023-10-09,受電//クレーム対応//SVにて完結,11:13:13,11:21:42,0:08:29,0:08:29,0,0,0
1111,鈴木誠一,2023-10-09,研修//新人研修,11:21:42,11:35:35,0:13:53,0:13:53,0,0,0
1111,鈴木誠一,2023-10-09,受電//内線対応,11:35:35,11:47:55,0:12:20,0:12:20,0,0,0
1111,鈴木誠一,2023-10-09,受電//クレーム対応//社員相談,11:47:55,11:54:35,0:06:40,0:06:40,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//請求案内,11:54:35,12:08:18,0:13:43,0:13:43,0,0,0
1111,鈴木誠一,2023-10-09,研修//事務研修,12:08:18,12:18:47,0:10:29,0:10:29,0,0,0
1111,鈴木誠一,2023-10-09,研修//スキルアップ研修,12:18:47,12:32:36,0:13:49,0:13:49,0,0,0
1111,鈴木誠一,2023-10-09,研修//スキルアップ研修,12:32:36,12:40:29,0:07:53,0:07:53,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//請求案内,12:40:29,12:46:47,0:06:18,0:06:18,0,0,0
1111,鈴木誠一,2023-10-09,事務//経費精算,12:46:47,13:00:47,0:14:00,0:14:00,0,0,0
1111,鈴木誠一,2023-10-09,事務//提案資料作成,13:00:47,13:05:09,0:04:22,0:04:22,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//設定変更,13:05:09,13:21:32,0:16:23,0:16:23,0,0,0
1111,鈴木誠一,2023-10-09,事務//経費精算,13:21:32,13:22:51,0:01:19,0:01:19,0,0,0
1111,鈴木誠一,2023-10-09,受電//内線対応,13:22:51,13:27:22,0:04:31,0:04:31,0,0,0
1111,鈴木誠一,2023-10-09,受電//クレーム対応//社員相談,13:27:22,13:43:57,0:16:35,0:16:35,0,0,0
1111,鈴木誠一,2023-10-09,研修//新人研修,13:43:57,14:01:37,0:17:40,0:17:40,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//請求案内,14:01:37,14:02:48,0:01:11,0:01:11,0,0,0
1111,鈴木誠一,2023-10-09,研修//事務研修,14:02:48,14:07:21,0:04:33,0:04:33,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//セールス,14:07:21,14:15:05,0:07:44,0:07:44,0,0,0
1111,鈴木誠一,2023-10-09,研修//スキルアップ研修,14:15:05,14:16:06,0:01:01,0:01:01,0,0,0
1111,鈴木誠一,2023-10-09,事務//経費精算,14:16:06,14:33:17,0:17:11,0:17:11,0,0,0
1111,鈴木誠一,2023-10-09,事務//報告書作成,14:33:17,14:50:56,0:17:39,0:17:39,0,0,0
1111,鈴木誠一,2023-10-09,事務//提案資料作成,14:50:56,14:55:53,0:04:57,0:04:57,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//請求案内,14:55:53,15:13:39,0:17:46,0:17:46,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//請求案内,15:13:39,15:31:11,0:17:32,0:17:32,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//セールス,15:31:11,15:46:28,0:15:17,0:15:17,0,0,0
1111,鈴木誠一,2023-10-09,受電//通常対応//設定変更,15:46:28,15:55:47,0:09:19,0:09:19,0,0,0
