社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
7777,佐々木信二,2023-10-26,受電//内線対応,09:00:00,09:15:56,0:15:56,0:15:56,0,0,0
7777,佐々木信二,2023-10-26,事務//経費精算,09:15:56,09:18:37,0:02:41,0:02:41,0,0,0
7777,佐々木信二,2023-10-26,受電//通常対応//設定変更,09:18:37,09:34:35,0:15:58,0:15:58,0,0,0
7777,佐々木信二,2023-10-26,研修//新人研修,09:34:35,09:40:33,0:05:58,0:05:58,0,0,0
7777,佐々木信二,2023-10-26,事務//報告書作成,09:40:33,09:50:06,0:09:33,0:09:33,0,0,0
7777,佐々木信二,2023-10-26,研修//新人研修,09:50:06,10:08:55,0:18:49,0:18:49,0,0,0
7777,佐々木信二,2023-10-26,事務//提案資料作成,10:08:55,10:23:35,0:14:40,0:14:40,0,0,0
7777,佐々木信二,2023-10-26,事務//報告書作成,10:23:35,10:29:47,0:06:12,0:06:12,0,0,0
7777,佐々木信二,2023-10-26,研修//事務研修,10:29:47,10:42:39,0:12:52,0:12:52,0,0,0
7777,佐々木信二,2023-10-26,研修//スキルアップ研修,10:42:39,10:49:45,0:07:06,0:07:06,0,0,0
7777,佐々木信二,2023-10-26,受電//内線対応,10:49:45,10:55:03,0:05:18,0:05:18,0,0,0
7777,佐々木信二,2023-10-26,事務//経費精算,10:55:03,11:13:30,0:18:27,0:18:27,0,0,0
7777,佐々木信二,2023-10-26,受電//通常対応//請求案内,11:13:30,11:29:46,0:16:16,0:16:16,0,0,0
7777,佐々木信二,2023-10-26,研修//事務研修,11:29:46,11:35:11,0:05:25,0:05:25,0,0,0
7777,佐々木信二,2023-10-26,研修//新人研修,11:35:11,11:35:49,0:00:38,0:00:38,0,0,0
7777,佐々木信二,2023-10-26,研修//事務研修,11:35:49,11:38:15,0:02:26,0:02:26,0,0,0
7777,佐々木信二,2023-10-26,研修//事務研修,11:38:15,11:57:59,0:19:44,0:19:44,0,0,0
7777,佐々木信二,2023-10-26,受電//内線対応,11:57:59,12:17:59,0:20:00,0:20:00,0,0,0
7777,佐々木信二,2023-10-26,研修//スキルアップ研修,12:17:59,12:27:01,0:09:02,0:09:02,0,0,0
7777,佐々木信二,2023-10-26,受電//通常対応//請求案内,12:27:01,12:28:50,0:01:49,0:01:49,0,0,0
7777,佐々木信二,2023-10-26,事務//報告書作成,12:28:50,12:45:03,0:16:13,0:16:13,0,0,0
7777,佐々木信二,2023-10-26,研修//事務研修,12:45:03,13:02:10,0:17:07,0:17:07,0,0,0
7777,佐々木信二,2023-10-26,事務//経費精算,13:02:10,13:02:18,0:00:08,0:00:08,0,0,0
7777,佐々木信二,2023-10-26,受電//通常対応//請求案内,13:02:18,13:22:13,0:19:55,0:19:55,0,0,0
7777,佐々木信二,2023-10-26,受電//通常対応//請求案内,13:22:13,13:35:25,0:13:12,0:13:12,0,0,0
7777,佐々木信二,2023-10-26,受電//クレーム対応//SVにて完結,13:35:25,13:50:17,0:14:52,0:14:52,0,0,0
7777,佐々木信二,2023-10-26,受電//通常対応//請求案内,13:50:17,14:08:50,0:18:33,0:18:33,0,0,0
7777,佐々木信二,2023-10-26,事務//経費精算,14:08:50,14:16:12,0:07:22,0:07:22,0,0,0
7777,佐々木信二,2023-10-26,受電//内線対応,14:16:12,14:19:32,0:03:20,0:03:20,0,0,0
7777,佐々木信二,2023-10-26,事務//提案資料作成,14:19:32,14:32:02,0:12:30,0:12:30,0,0,0
7777,佐々木信二,2023-10-26,研修//スキルアップ研修,14:32:02,14:44:19,0:12:17,0:12:17,0,0,0
7777,佐々木信二,2023-10-26,事務//報告書作成,14:44:19,14:45:28,0:01:09,0:01:09,0,0,0
7777,佐々木信二,2023-10-26,受電//通常対応//請求案内,14:45:28,14:46:19,0:00:51,0:00:51,0,0,0
7777,佐々木信二,2023-10-26,事務//経費精算,14:46:19,14:51:23,0:05:04,0:05:04,0,0,0
7777,佐々木信二,2023-10-26,事務//提案資料作成,14:51:23,15:11:51,0:20:28,0:20:28,0,0,0
7777,佐々木信二,2023-10-26,受電//通常対応//セールス,15:11:51,15:28:40,0:16:49,0:16:49,0,0,0
7777,佐々木信二,2023-10-26,事務//経費精算,15:28:40,15:30:27,0:01:47,0:01:47,0,0,0
7777,佐々木信二,2023-10-26,受電//クレーム対応//社員相談,15:30:27,15:32:07,0:01:40,0:01:40,0,0,0
7777,佐々木信二,2023-10-26,受電//内線対応,15:32:07,15:32:24,0:00:17,0:00:17,0,0,0
7777,佐々木信二,2023-10-26,研修//事務研修,15:32:24,15:43:05,0:10:41,0:10:41,0,0,0
