社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
2222,田中博,2023-10-29,研修//新人研修,09:00:00,09:00:47,0:00:47,0:00:47,0,0,0
2222,田中博,2023-10-29,研修//事務研修,09:00:47,09:20:32,0:19:45,0:19:45,0,0,0
2222,田中博,2023-10-29,受電//通常対応//請求案内,09:20:32,09:39:19,0:18:47,0:18:47,0,0,0
2222,田中博,2023-10-29,受電//クレーム対応//社員相談,09:39:19,09:49:49,0:10:30,0:10:30,0,0,0
2222,田中博,2023-10-29,受電//クレーム対応//SVにて完結,09:49:49,10:01:31,0:11:42,0:11:42,0,0,0
2222,田中博,2023-10-29,研修//事務研修,10:01:31,10:13:01,0:11:30,0:11:30,0,0,0
2222,田中博,2023-10-29,受電//通常対応//請求案内,10:13:01,10:17:07,0:04:06,0:04:06,0,0,0
2222,田中博,2023-10-29,受電//通常対応//セールス,10:17:07,10:25:16,0:08:09,0:08:09,0,0,0
2222,田中博,2023-10-29,事務//提案資料作成,10:25:16,10:34:30,0:09:14,0:09:14,0,0,0
2222,田中博,2023-10-29,受電//クレーム対応//社員相談,10:34:30,10:40:30,0:06:00,0:06:00,0,0,0
2222,田中博,2023-10-29,受電//内線対応,10:40:30,10:57:08,0:16:38,0:16:38,0,0,0
2222,田中博,2023-10-29,受電//通常対応//設定変更,10:57:08,10:58:27,0:01:19,0:01:19,0,0,0
2222,田中博,2023-10-29,受電//通常対応//設定変更,10:58:27,11:05:53,0:07:26,0:07:26,0,0,0
2222,田中博,2023-10-29,研修//スキルアップ研修,11:05:53,11:07:26,0:01:33,0:01:33,0,0,0
2222,田中博,2023-10-29,受電//内線対応,11:07:26,11:10:41,0:03:15,0:03:15,0,0,0
2222,田中博,2023-10-29,事務//報告書作成,11:10:41,11:10:49,0:00:08,0:00:08,0,0,0
2222,田中博,2023-10-29,研修//スキルアップ研修,11:10:49,11:10:52,0:00:03,0:00:03,0,0,0
2222,田中博,2023-10-29,受電//通常対応//設定変更,11:10:52,11:28:40,0:17:48,0:17:48,0,0,0
2222,田中博,2023-10-29,事務//経費精算,11:28:40,11:42:54,0:14:14,0:14:14,0,0,0
2222,田中博,2023-10-29,研修//スキルアップ研修,11:42:54,11:48:26,0:05:32,0:05:32,0,0,0
2222,田中博,2023-10-29,事務//報告書作成,11:48:26,12:00:55,0:12:29,0:12:29,0,0,0
2222,田中博,2023-10-29,研修//スキルアップ研修,12:00:55,12:06:49,0:05:54,0:05:54,0,0,0
2222,田中博,2023-10-29,受電//クレーム対応//SVにて完結,12:06:49,12:26:12,0:19:23,0:19:23,0,0,0
2222,田中博,2023-10-29,事務//提案資料作成,12:26:12,12:44:35,0:18:23,0:18:23,0,0,0
2222,田中博,2023-10-29,事務//提案資料作成,12:44:35,12:53:04,0:08:29,0:08:29,0,0,0
2222,田中博,2023-10-29,受電//クレーム対応//社員相談,12:53:04,13:03:24,0:10:20,0:10:20,0,0,0
2222,田中博,2023-10-29,事務//経費精算,13:03:24,13:05:10,0:01:46,0:01:46,0,0,0
2222,田中博,2023-10-29,研修//事務研修,13:05:10,13:16:47,0:11:37,0:11:37,0,0,0
2222,田中博,2023-10-29,研修//新人研修,13:16:47,13:37:33,0:20:46,0:20:46,0,0,0
2222,田中博,2023-10-29,受電//通常対応//請求案内,13:37:33,13:57:57,0:20:24,0:20:24,0,0,0
2222,田中博,2023-10-29,事務//提案資料作成,13:57:57,14:15:36,0:17:39,0:17:39,0,0,0
2222,田中博,2023-10-29,受電//内線対応,14:15:36,14:23:36,0:08:00,0:08:00,0,0,0
2222,田中博,2023-10-29,研修//スキルアップ研修,14:23:36,14:37:16,0:13:40,0:13:40,0,0,0
2222,田中博,2023-10-29,受電//内線対応,14:37:16,14:55:42,0:18:26,0:18:26,0,0,0
2222,田中博,2023-10-29,受電//通常対応//請求案内,14:55:42,15:09:36,0:13:54,0:13:54,0,0,0
2222,田中博,2023-10-29,受電//クレーム対応//社員相談,15:09:36,15:09:41,0:00:05,0:00:05,0,0,0
2222,田中博,2023-10-29,事務//報告書作成,15:09:41,15:18:27,0:08:46,0:08:46,0,0,0
2222,田中博,2023-10-29,事務//提案資料作成,15:18:27,15:25:41,0:07:14,0:07:14,0,0,0
2222,田中博,2023-10-29,事務//経費精算,15:25:41,15:33:28,0:07:47,0:07:47,0,0,0
2222,田中博,2023-10-29,事務//報告書作成,15:33:28,15:36:57,0:03:29,0:03:29,0,0,0
