社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
6666,広瀬花子,2023-10-04,事務//提案資料作成,09:00:00,09:19:12,0:19:12,0:19:12,0,0,0
6666,広瀬花子,2023-10-04,受電//クレーム対応//SVにて完結,09:19:12,09:34:10,0:14:58,0:14:58,0,0,0
6666,広瀬花子,2023-10-04,受電//クレーム対応//社員相談,09:34:10,09:43:41,0:09:31,0:09:31,0,0,0
6666,広瀬花子,2023-10-04,研修//新人研修,09:43:41,10:03:54,0:20:13,0:20:13,0,0,0
6666,広瀬花子,2023-10-04,受電//通常対応//請求案内,10:03:54,10:15:51,0:11:57,0:11:57,0,0,0
6666,広瀬花子,2023-10-04,事務//提案資料作成,10:15:51,10:18:20,0:02:29,0:02:29,0,0,0
6666,広瀬花子,2023-10-04,研修//新人研修,10:18:20,10:35:12,0:16:52,0:16:52,0,0,0
6666,広瀬花子,2023-10-04,受電//通常対応//設定変更,10:35:12,10:51:36,0:16:24,0:16:24,0,0,0
6666,広瀬花子,2023-10-04,受電//通常対応//セールス,10:51:36,11:03:28,0:11:52,0:11:52,0,0,0
6666,広瀬花子,2023-10-04,研修//スキルアップ研修,11:03:28,11:17:11,0:13:43,0:13:43,0,0,0
6666,広瀬花子,2023-10-04,受電//クレーム対応//社員相談,11:17:11,11:29:24,0:12:13,0:12:13,0,0,0
6666,広瀬花子,2023-10-04,事務//経費精算,11:29:24,11:42:55,0:13:31,0:13:31,0,0,0
6666,広瀬花子,2023-10-04,事務//提案資料作成,11:42:55,11:52:08,0:09:13,0:09:13,0,0,0
6666,広瀬花子,2023-10-04,受電//通常対応//請求案内,11:52:08,11:58:38,0:06:30,0:06:30,0,0,0
6666,広瀬花子,2023-10-04,研修//事務研修,11:58:38,12:01:20,0:02:42,0:02:42,0,0,0
6666,広瀬花子,2023-10-04,事務//報告書作成,12:01:20,12:19:47,0:18:27,0:18:27,0,0,0
6666,広瀬花子,2023-10-04,事務//報告書作成,12:19:47,12:28:48,0:09:01,0:09:01,0,0,0
6666,広瀬花子,2023-10-04,研修//事務研修,12:28:48,12:34:19,0:05:31,0:05:31,0,0,0
6666,広瀬花子,2023-10-04,事務//提案資料作成,12:34:19,12:47:58,0:13:39,0:13:39,0,0,0
6666,広瀬花子,2023-10-04,事務//経費精算,12:47:58,12:49:23,0:01:25,0:01:25,0,0,0
6666,広瀬花子,2023-10-04,研修//事務研修,12:49:23,13:04:56,0:15:33,0:15:33,0,0,0
6666,広瀬花子,2023-10-04,受電//クレーム対応//社員相談,13:04:56,13:07:04,0:02:08,0:02:08,0,0,0
6666,広瀬花子,2023-10-04,研修//事務研修,13:07:04,13:23:49,0:16:45,0:16:45,0,0,0
6666,広瀬花子,2023-10-04,受電//クレーム対応//社員相談,13:23:49,13:29:47,0:05:58,0:05:58,0,0,0
6666,広瀬花子,2023-10-04,事務//経費精算,13:29:47,13:37:48,0:08:01,0:08:01,0,0,0
6666,広瀬花子,2023-10-04,事務//報告書作成,13:37:48,13:49:43,0:11:55,0:11:55,0,0,0
6666,広瀬花子,2023-10-04,受電//通常対応//設定変更,13:49:43,13:57:32,0:07:49,0:07:49,0,0,0
6666,広瀬花子,2023-10-04,受電//内線対応,13:57:32,14:14:15,0:16:43,0:16:43,0,0,0
6666,広瀬花子,2023-10-04,受電//クレーム対応//社員相談,14:14:15,14:22:15,0:08:00,0:08:00,0,0,0
6666,広瀬花子,2023-10-04,事務//提案資料作成,14:22:15,14:27:37,0:05:22,0:05:22,0,0,0
6666,広瀬花子,2023-10-04,受電//通常対応//セールス,14:27:37,14:47:12,0:19:35,0:19:35,0,0,0
6666,広瀬花子,2023-10-04,受電//通常対応//請求案内,14:47:12,14:56:56,0:09:44,0:09:44,0,0,0
6666,広瀬花子,2023-10-04,事務//提案資料作成,14:56:56,15:08:01,0:11:05,0:11:05,0,0,0
6666,広瀬花子,2023-10-04,研修//事務研修,15:08:01,15:26:22,0:18:21,0:18:21,0,0,0
6666,広瀬花子,2023-10-04,研修//事務研修,15:26:22,15:36:13,0:09:51,0:09:51,0,0,0
6666,広瀬花子,2023-10-04,研修//スキルアップ研修,15:36:13,15:36:13,0:00:00,0:00:00,0,0,0
6666,広瀬花子,2023-10-04,事務//経費精算,15:36:13,15:51:40,0:15:27,0:15:27,0,0,0
6666,広瀬花子,2023-10-04,研修//新人研修,15:51:40,15:56:07,0:04:27,0:04:27,0,0,0
6666,広瀬花子,2023-10-04,研修//新人研修,15:56:07,16:14:44,0:18:37,0:18:37,0,0,0
6666,広瀬花子,2023-10-04,事務//報告書作成,16:14:44,16:15:30,0:00:46,0:00:46,0,0,0
