社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
3333,横山真一,2023-10-14,受電//クレーム対応//社員相談,09:00:00,09:12:02,0:12:02,0:12:02,0,0,0
3333,横山真一,2023-10-14,事務//提案資料作成,09:12:02,09:14:46,0:02:44,0:02:44,0,0,0
3333,横山真一,2023-10-14,事務//経費精算,09:14:46,09:18:54,0:04:08,0:04:08,0,0,0
3333,横山真一,2023-10-14,研修//スキルアップ研修,09:18:54,09:38:51,0:19:57,0:19:57,0,0,0
3333,横山真一,2023-10-14,受電//クレーム対応//社員相談,09:38:51,09:55:47,0:16:56,0:16:56,0,0,0
3333,横山真一,2023-10-14,受電//通常対応//請求案内,09:55:47,09:59:10,0:03:23,0:03:23,0,0,0
3333,横山真一,2023-10-14,研修//事務研修,09:59:10,10:03:59,0:04:49,0:04:49,0,0,0
3333,横山真一,2023-10-14,受電//内線対応,10:03:59,10:06:33,0:02:34,0:02:34,0,0,0
3333,横山真一,2023-10-14,受電//通常対応//セールス,10:06:33,10:18:55,0:12:22,0:12:22,0,0,0
3333,横山真一,2023-10-14,研修//新人研修,10:18:55,10:30:34,0:11:39,0:11:39,0,0,0
3333,横山真一,2023-10-14,受電//通常対応//請求案内,10:30:34,10:42:35,0:12:01,0:12:01,0,0,0
3333,横山真一,2023-10-14,研修//スキルアップ研修,10:42:35,10:54:54,0:12:19,0:12:19,0,0,0
3333,横山真一,2023-10-14,受電//通常対応//請求案内,10:54:54,10:59:16,0:04:22,0:04:22,0,0,0
3333,横山真一,2023-10-14,受電//通常対応//セールス,10:59:16,10:59:48,0:00:32,0:00:32,0,0,0
3333,横山真一,2023-10-14,受電//クレーム対応//社員相談,10:59:48,11:18:50,0:19:02,0:19:02,0,0,0
3333,横山真一,2023-10-14,事務//経費精算,11:18:50,11:23:46,0:04:56,0:04:56,0,0,0
3333,横山真一,2023-10-14,受電//クレーム対応//社員相談,11:23:46,11:37:45,0:13:59,0:13:59,0,0,0
3333,横山真一,2023-10-14,受電//クレーム対応//社員相談,11:37:45,11:53:42,0:15:57,0:15:57,0,0,0
3333,横山真一,2023-10-14,研修//事務研修,11:53:42,12:05:22,0:11:40,0:11:40,0,0,0
3333,横山真一,2023-10-14,受電//通常対応//設定変更,12:05:22,12:21:37,0:16:15,0:16:15,0,0,0
3333,横山真一,2023-10-14,事務//報告書作成,12:21:37,12:31:37,0:10:00,0:10:00,0,0,0
3333,横山真一,2023-10-14,受電//クレーム対応//SVにて完結,12:31:37,12:34:04,0:02:27,0:02:27,0,0,0
3333,横山真一,2023-10-14,研修//新人研修,12:34:04,12:34:51,0:00:47,0:00:47,0,0,0
3333,横山真一,2023-10-14,研修//事務研修,12:34:51,12:52:11,0:17:20,0:17:20,0,0,0
3333,横山真一,2023-10-14,研修//事務研修,12:52:11,13:05:33,0:13:22,0:13:22,0,0,0
3333,横山真一,2023-10-14,研修//事務研修,13:05:33,13:25:49,0:20:16,0:20:16,0,0,0
3333,横山真一,2023-10-14,受電//通常対応//設定変更,13:25:49,13:36:39,0:10:50,0:10:50,0,0,0
3333,横山真一,2023-10-14,受電//通常対応//セールス,13:36:39,13:38:37,0:01:58,0:01:58,0,0,0
3333,横山真一,2023-10-14,事務//提案資料作成,13:38:37,13:46:21,0:07:44,0:07:44,0,0,0
3333,横山真一,2023-10-14,受電//通常対応//設定変更,13:46:21,14:05:54,0:19:33,0:19:33,0,0,0
3333,横山真一,2023-10-14,事務//報告書作成,14:05:54,14:07:23,0:01:29,0:01:29,0,0,0
3333,横山真一,2023-10-14,研修//新人研修,14:07:23,14:18:20,0:10:57,0:10:57,0,0,0
3333,横山真一,2023-10-14,事務//経費精算,14:18:20,14:35:48,0:17:28,0:17:28,0,0,0
3333,横山真一,2023-10-14,事務//経費精算,14:35:48,14:44:44,0:08:56,0:08:56,0,0,0
3333,横山真一,2023-10-14,受電//通常対応//設定変更,14:44:44,14:53:32,0:08:48,0:08:48,0,0,0
3333,横山真一,2023-10-14,事務//提案資料作成,14:53:32,15:12:25,0:18:53,0:18:53,0,0,0
3333,横山真一,2023-10-14,研修//新人研修,15:12:25,15:25:28,0:13:03,0:13:03,0,0,0
3333,横山真一,2023-10-14,受電//クレーム対応//SVにて完結,15:25:28,15:40:39,0:15:11,0:15:11,0,0,0
3333,横山真一,2023-10-14,研修//新人研修,15:40:39,15:55:20,0:14:41,0:14:41,0,0,0
3333,横山真一,2023-10-14,研修//事務研修,15:55:20,15:58:52,0:03:32,0:03:32,0,0,0
