社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
1111,鈴木誠一,2023-10-12,研修//スキルアップ研修,09:00:00,09:00:39,0:00:39,0:00:39,0,0,0
1111,鈴木誠一,2023-10-12,事務//提案資料作成,09:00:39,09:18:43,0:18:04,0:18:04,0,0,0
1111,鈴木誠一,2023-10-12,受電//クレーム対応//SVにて完結,09:18:43,09:39:03,0:20:20,0:20:20,0,0,0
1111,鈴木誠一,2023-10-12,研修//スキルアップ研修,09:39:03,10:00:00,0:20:57,0:20:57,0,0,0
1111,鈴木誠一,2023-10-12,受電//内線対応,10:00:00,10:13:18,0:13:18,0:13:18,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//設定変更,10:13:18,10:33:36,0:20:18,0:20:18,0,0,0
1111,鈴木誠一,2023-10-12,研修//事務研修,10:33:36,10:47:05,0:13:29,0:13:29,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//セールス,10:47:05,11:04:46,0:17:41,0:17:41,0,0,0
1111,鈴木誠一,2023-10-12,受電//クレーム対応//SVにて完結,11:04:46,11:07:06,0:02:20,0:02:20,0,0,0
1111,鈴木誠一,2023-10-12,研修//新人研修,11:07:06,11:17:31,0:10:25,0:10:25,0,0,0
1111,鈴木誠一,2023-10-12,受電//クレーム対応//社員相談,11:17:31,11:22:05,0:04:34,0:04:34,0,0,0
1111,鈴木誠一,2023-10-12,研修//事務研修,11:22:05,11:28:12,0:06:07,0:06:07,0,0,0
1111,鈴木誠一,2023-10-12,研修//新人研修,11:28:12,11:43:41,0:15:29,0:15:29,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//セールス,11:43:41,11:52:25,0:08:44,0:08:44,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//設定変更,11:52:25,11:56:16,0:03:51,0:03:51,0,0,0
1111,鈴木誠一,2023-10-12,事務//報告書作成,11:56:16,11:56:33,0:00:17,0:00:17,0,0,0
1111,鈴木誠一,2023-10-12,研修//事務研修,11:56:33,12:08:16,0:11:43,0:11:43,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//設定変更,12:08:16,12:18:41,0:10:25,0:10:25,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//請求案内,12:18:41,12:21:45,0:03:04,0:03:04,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//セールス,12:21:45,12:36:23,0:14:38,0:14:38,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//設定変更,12:36:23,12:36:23,0:00:00,0:00:00,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//セールス,12:36:23,12:50:43,0:14:20,0:14:20,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//設定変更,12:50:43,13:09:56,0:19:13,0:19:13,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//設定変更,13:09:56,13:24:00,0:14:04,0:14:04,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//請求案内,13:24:00,13:25:21,0:01:21,0:01:21,0,0,0
1111,鈴木誠一,2023-10-12,受電//クレーム対応//SVにて完結,13:25:21,13:46:10,0:20:49,0:20:49,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//請求案内,13:46:10,14:03:28,0:17:18,0:17:18,0,0,0
1111,鈴木誠一,2023-10-12,事務//報告書作成,14:03:28,14:23:53,0:20:25,0:20:25,0,0,0
1111,鈴木誠一,2023-10-12,研修//事務研修,14:23:53,14:32:05,0:08:12,0:08:12,0,0,0
1111,鈴木誠一,2023-10-12,研修//新人研修,14:32:05,14:36:05,0:04:00,0:04:00,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//セールス,14:36:05,14:40:23,0:04:18,0:04:18,0,0,0
1111,鈴木誠一,2023-10-12,事務//提案資料作成,14:40:23,14:57:59,0:17:36,0:17:36,0,0,0
1111,鈴木誠一,2023-10-12,事務//提案資料作成,14:57:59,14:58:22,0:00:23,0:00:23,0,0,0
1111,鈴木誠一,2023-10-12,研修//スキルアップ研修,14:58:22,15:10:11,0:11:49,0:11:49,0,0,0
1111,鈴木誠一,2023-10-12,研修//事務研修,15:10:11,15:24:51,0:14:40,0:14:40,0,0,0
1111,鈴木誠一,2023-10-12,受電//クレーム対応//SVにて完結,15:24:51,15:40:12,0:15:21,0:15:21,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//セールス,15:40:12,15:41:54,0:01:42,0:01:42,0,0,0
1111,鈴木誠一,2023-10-12,受電//通常対応//セールス,15:41:54,15:54:05,0:12:11,0:12:11,0,0,0
1111,鈴木誠一,2023-10-12,事務//報告書作成,15:54:05,16:11:02,0:16:57,0:16:57,0,0,0
1111,鈴木誠一,2023-10-12,受電//クレーム対応//社員相談,16:11:02,16:25:38,0:14:36,0:14:36,0,0,0
