社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
7777,佐々木信二,2023-10-14,受電//通常対応//設定変更,09:00:00,09:20:07,0:20:07,0:20:07,0,0,0
7777,佐々木信二,2023-10-14,研修//スキルアップ研修,09:20:07,09:35:13,0:15:06,0:15:06,0,0,0
7777,佐々木信二,2023-10-14,受電//通常対応//設定変更,09:35:13,09:50:47,0:15:34,0:15:34,0,0,0
7777,佐々木信二,2023-10-14,受電//通常対応//セールス,09:50:47,09:59:34,0:08:47,0:08:47,0,0,0
7777,佐々木信二,2023-10-14,受電//通常対応//セールス,09:59:34,10:20:06,0:20:32,0:20:32,0,0,0
7777,佐々木信二,2023-10-14,受電//クレーム対応//SVにて完結,10:20:06,10:23:10,0:03:04,0:03:04,0,0,0
7777,佐々木信二,2023-10-14,研修//新人研修,10:23:10,10:27:10,0:04:00,0:04:00,0,0,0
7777,佐々木信二,2023-10-14,受電//クレーム対応//SVにて完結,10:27:10,10:28:29,0:01:19,0:01:19,0,0,0
7777,佐々木信二,2023-10-14,事務//提案資料作成,10:28:29,10:38:53,0:10:24,0:10:24,0,0,0
7777,佐々木信二,2023-10-14,受電//クレーム対応//社員相談,10:38:53,10:53:01,0:14:08,0:14:08,0,0,0
7777,佐々木信二,2023-10-14,事務//提案資料作成,10:53:01,10:55:22,0:02:21,0:02:21,0,0,0
7777,佐々木信二,2023-10-14,研修//新人研修,10:55:22,11:08:55,0:13:33,0:13:33,0,0,0
7777,佐々木信二,2023-10-14,受電//通常対応//設定変更,11:08:55,11:21:18,0:12:23,0:12:23,0,0,0
7777,佐々木信二,2023-10-14,受電//クレーム対応//SVにて完結,11:21:18,11:29:20,0:08:02,0:08:02,0,0,0
7777,佐々木信二,2023-10-14,受電//クレーム対応//SVにて完結,11:29:20,11:34:13,0:04:53,0:04:53,0,0,0
7777,佐々木信二,2023-10-14,事務//報告書作成,11:34:13,11:52:46,0:18:33,0:18:33,0,0,0
7777,佐々木信二,2023-10-14,受電//通常対応//設定変更,11:52:46,12:03:56,0:11:10,0:11:10,0,0,0
7777,佐々木信二,2023-10-14,受電//クレーム対応//SVにて完結,12:03:56,12:05:08,0:01:12,0:01:12,0,0,0
7777,佐々木信二,2023-10-14,受電//通常対応//設定変更,12:05:08,12:20:27,0:15:19,0:15:19,0,0,0
7777,佐々木信二,2023-10-14,研修//スキルアップ研修,12:20:27,12:37:38,0:17:11,0:17:11,0,0,0
7777,佐々木信二,2023-10-14,研修//スキルアップ研修,12:37:38,12:48:23,0:10:45,0:10:45,0,0,0
7777,佐々木信二,2023-10-14,事務//報告書作成,12:48:23,12:59:00,0:10:37,0:10:37,0,0,0
7777,佐々木信二,2023-10-14,受電//通常対応//セールス,12:59:00,13:00:36,0:01:36,0:01:36,0,0,0
7777,佐々木信二,2023-10-14,研修//事務研修,13:00:36,13:14:16,0:13:40,0:13:40,0,0,0
7777,佐々木信二,2023-10-14,受電//クレーム対応//SVにて完結,13:14:16,13:16:16,0:02:00,0:02:00,0,0,0
7777,佐々木信二,2023-10-14,受電//通常対応//セールス,13:16:16,13:29:41,0:13:25,0:13:25,0,0,0
7777,佐々木信二,2023-10-14,研修//事務研修,13:29:41,13:45:45,0:16:04,0:16:04,0,0,0
7777,佐々木信二,2023-10-14,研修//事務研修,13:45:45,13:51:50,0:06:05,0:06:05,0,0,0
7777,佐々木信二,2023-10-14,研修//スキルアップ研修,13:51:50,13:58:52,0:07:02,0:07:02,0,0,0
7777,佐々木信二,2023-10-14,研修//スキルアップ研修,13:58:52,14:15:23,0:16:31,0:16:31,0,0,0
7777,佐々木信二,2023-10-14,受電//通常対応//設定変更,14:15:23,14:16:48,0:01:25,0:01:25,0,0,0
7777,佐々木信二,2023-10-14,受電//クレーム対応//社員相談,14:16:48,14:31:28,0:14:40,0:14:40,0,0,0
7777,佐々木信二,2023-10-14,受電//クレーム対応//社員相談,14:31:28,14:35:29,0:04:01,0:04:01,0,0,0
7777,佐々木信二,2023-10-14,研修//事務研修,14:35:29,14:35:59,0:00:30,0:00:30,0,0,0
7777,佐々木信二,2023-10-14,受電//通常対応//請求案内,14:35:59,14:44:06,0:08:07,0:08:07,0,0,0
7777,佐々木信二,2023-10-14,研修//新人研修,14:44:06,15:01:15,0:17:09,0:17:09,0,0,0
7777,佐々木信二,2023-10-14,受電//内線対応,15:01:15,15:02:48,0:01:33,0:01:33,0,0,0
7777,佐々木信二,2023-10-14,受電//通常対応//設定変更,15:02:48,15:20:15,0:17:27,0:17:27,0,0,0
7777,佐々木信二,2023-10-14,受電//通常対応//セールス,15:20:15,15:37:04,0:16:49,0:16:49,0,0,0
7777,佐々木信二,2023-10-14,研修//スキルアップ研修,15:37:04,15:51:07,0:14:03,0:14:03,0,0,0
