社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
1111,鈴木誠一,2023-10-18,受電//通常対応//セールス,09:00:00,09:10:57,0:10:57,0:10:57,0,0,0
1111,鈴木誠一,2023-10-18,事務//経費精算,09:10:57,09:13:48,0:02:51,0:02:51,0,0,0
1111,鈴木誠一,2023-10-18,受電//クレーム対応//社員相談,09:13:48,09:25:36,0:11:48,0:11:48,0,0,0
1111,鈴木誠一,2023-10-18,受電//通常対応//設定変更,09:25:36,09:45:47,0:20:11,0:20:11,0,0,0
1111,鈴木誠一,2023-10-18,受電//クレーム対応//SVにて完結,09:45:47,10:02:30,0:16:43,0:16:43,0,0,0
1111,鈴木誠一,2023-10-18,受電//内線対応,10:02:30,10:19:44,0:17:14,0:17:14,0,0,0
1111,鈴木誠一,2023-10-18,受電//内線対応,10:19:44,10:25:46,0:06:02,0:06:02,0,0,0
1111,鈴木誠一,2023-10-18,受電//クレーム対応//SVにて完結,10:25:46,10:34:15,0:08:29,0:08:29,0,0,0
1111,鈴木誠一,2023-10-18,受電//内線対応,10:34:15,10:40:16,0:06:01,0:06:01,0,0,0
1111,鈴木誠一,2023-10-18,事務//報告書作成,10:40:16,10:52:37,0:12:21,0:12:21,0,0,0
1111,鈴木誠一,2023-10-18,受電//通常対応//請求案内,10:52:37,10:55:20,0:02:43,0:02:43,0,0,0
1111,鈴木誠一,2023-10-18,受電//クレーム対応//SVにて完結,10:55:20,11:05:03,0:09:43,0:09:43,0,0,0
1111,鈴木誠一,2023-10-18,事務//報告書作成,11:05:03,11:25:22,0:20:19,0:20:19,0,0,0
1111,鈴木誠一,2023-10-18,研修//事務研修,11:25:22,11:29:04,0:03:42,0:03:42,0,0,0
1111,鈴木誠一,2023-10-18,研修//事務研修,11:29:04,11:43:19,0:14:15,0:14:15,0,0,0
1111,鈴木誠一,2023-10-18,事務//経費精算,11:43:19,11:44:44,0:01:25,0:01:25,0,0,0
1111,鈴木誠一,2023-10-18,受電//通常対応//請求案内,11:44:44,11:56:47,0:12:03,0:12:03,0,0,0
1111,鈴木誠一,2023-10-18,研修//事務研修,11:56:47,11:58:08,0:01:21,0:01:21,0,0,0
1111,鈴木誠一,2023-10-18,受電//クレーム対応//SVにて完結,11:58:08,12:02:05,0:03:57,0:03:57,0,0,0
1111,鈴木誠一,2023-10-18,研修//新人研修,12:02:05,12:14:23,0:12:18,0:12:18,0,0,0
1111,鈴木誠一,2023-10-18,事務//報告書作成,12:14:23,12:27:29,0:13:06,0:13:06,0,0,0
1111,鈴木誠一,2023-10-18,事務//報告書作成,12:27:29,12:40:46,0:13:17,0:13:17,0,0,0
1111,鈴木誠一,2023-10-18,受電//内線対応,12:40:46,12:53:44,0:12:58,0:12:58,0,0,0
1111,鈴木誠一,2023-10-18,研修//スキルアップ研修,12:53:44,13:10:07,0:16:23,0:16:23,0,0,0
1111,鈴木誠一,2023-10-18,受電//通常対応//設定変更,13:10:07,13:12:49,0:02:42,0:02:42,0,0,0
1111,鈴木誠一,2023-10-18,受電//クレーム対応//SVにて完結,13:12:49,13:17:19,0:04:30,0:04:30,0,0,0
1111,鈴木誠一,2023-10-18,事務//報告書作成,13:17:19,13:35:07,0:17:48,0:17:48,0,0,0
1111,鈴木誠一,2023-10-18,受電//通常対応//設定変更,13:35:07,13:47:34,0:12:27,0:12:27,0,0,0
1111,鈴木誠一,2023-10-18,研修//新人研修,13:47:34,14:01:41,0:14:07,0:14:07,0,0,0
1111,鈴木誠一,2023-10-18,受電//内線対応,14:01:41,14:08:24,0:06:43,0:06:43,0,0,0
1111,鈴木誠一,2023-10-18,受電//内線対応,14:08:24,14:29:10,0:20:46,0:20:46,0,0,0
1111,鈴木誠一,2023-10-18,受電//通常対応//設定変更,14:29:10,14:44:59,0:15:49,0:15:49,0,0,0
1111,鈴木誠一,2023-10-18,研修//新人研修,14:44:59,15:05:21,0:20:22,0:20:22,0,0,0
1111,鈴木誠一,2023-10-18,研修//新人研修,15:05:21,15:14:09,0:08:48,0:08:48,0,0,0
1111,鈴木誠一,2023-10-18,事務//報告書作成,15:14:09,15:14:31,0:00:22,0:00:22,0,0,0
1111,鈴木誠一,2023-10-18,受電//通常対応//セールス,15:14:31,15:27:27,0:12:56,0:12:56,0,0,0
1111,鈴木誠一,2023-10-18,受電//クレーム対応//社員相談,15:27:27,15:35:06,0:07:39,0:07:39,0,0,0
1111,鈴木誠一,2023-10-18,研修//スキルアップ研修,15:35:06,15:35:55,0:00:49,0:00:49,0,0,0
1111,鈴木誠一,2023-10-18,受電//通常対応//請求案内,15:35:55,15:39:58,0:04:03,0:04:03,0,0,0
1111,鈴木誠一,2023-10-18,受電//クレーム対応//SVにて完結,15:39:58,15:51:58,0:12:00,0:12:00,0,0,0
