社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
5555,清水裕子,2023-10-22,受電//内線対応,09:00:00,09:10:52,0:10:52,0:10:52,0,0,0
5555,清水裕子,2023-10-22,受電//内線対応,09:10:52,09:26:29,0:15:37,0:15:37,0,0,0
5555,清水裕子,2023-10-22,受電//通常対応//請求案内,09:26:29,09:38:18,0:11:49,0:11:49,0,0,0
5555,清水裕子,2023-10-22,研修//スキルアップ研修,09:38:18,09:49:32,0:11:14,0:11:14,0,0,0
5555,清水裕子,2023-10-22,研修//新人研修,09:49:32,09:49:59,0:00:27,0:00:27,0,0,0
5555,清水裕子,2023-10-22,事務//報告書作成,09:49:59,09:57:50,0:07:51,0:07:51,0,0,0
5555,清水裕子,2023-10-22,事務//報告書作成,09:57:50,09:58:26,0:00:36,0:00:36,0,0,0
5555,清水裕子,2023-10-22,受電//通常対応//請求案内,09:58:26,10:03:17,0:04:51,0:04:51,0,0,0
5555,清水裕子,2023-10-22,受電//通常対応//設定変更,10:03:17,10:20:56,0:17:39,0:17:39,0,0,0
5555,清水裕子,2023-10-22,事務//経費精算,10:20:56,10:31:32,0:10:36,0:10:36,0,0,0
5555,清水裕子,2023-10-22,研修//新人研修,10:31:32,10:47:32,0:16:00,0:16:00,0,0,0
5555,清水裕子,2023-10-22,受電//通常対応//請求案内,10:47:32,10:48:42,0:01:10,0:01:10,0,0,0
5555,清水裕子,2023-10-22,事務//報告書作成,10:48:42,10:57:09,0:08:27,0:08:27,0,0,0
5555,清水裕子,2023-10-22,受電//クレーム対応//SVにて完結,10:57:09,11:13:03,0:15:54,0:15:54,0,0,0
5555,清水裕子,2023-10-22,事務//報告書作成,11:13:03,11:32:32,0:19:29,0:19:29,0,0,0
5555,清水裕子,2023-10-22,受電//通常対応//設定変更,11:32:32,11:43:18,0:10:46,0:10:46,0,0,0
5555,清水裕子,2023-10-22,受電//通常対応//設定変更,11:43:18,11:48:57,0:05:39,0:05:39,0,0,0
5555,清水裕子,2023-10-22,受電//クレーム対応//SVにて完結,11:48:57,12:03:35,0:14:38,0:14:38,0,0,0
5555,清水裕子,2023-10-22,受電//通常対応//セールス,12:03:35,12:07:41,0:04:06,0:04:06,0,0,0
5555,清水裕子,2023-10-22,研修//事務研修,12:07:41,12:23:29,0:15:48,0:15:48,0,0,0
5555,清水裕子,2023-10-22,受電//内線対応,12:23:29,12:37:18,0:13:49,0:13:49,0,0,0
5555,清水裕子,2023-10-22,受電//内線対応,12:37:18,12:48:47,0:11:29,0:11:29,0,0,0
5555,清水裕子,2023-10-22,受電//クレーム対応//社員相談,12:48:47,13:02:23,0:13:36,0:13:36,0,0,0
5555,清水裕子,2023-10-22,受電//内線対応,13:02:23,13:13:23,0:11:00,0:11:00,0,0,0
5555,清水裕子,2023-10-22,受電//クレーム対応//SVにて完結,13:13:23,13:22:19,0:08:56,0:08:56,0,0,0
5555,清水裕子,2023-10-22,受電//クレーム対応//SVにて完結,13:22:19,13:37:01,0:14:42,0:14:42,0,0,0
5555,清水裕子,2023-10-22,事務//経費精算,13:37:01,13:43:37,0:06:36,0:06:36,0,0,0
5555,清水裕子,2023-10-22,受電//クレーム対応//SVにて完結,13:43:37,14:00:50,0:17:13,0:17:13,0,0,0
5555,清水裕子,2023-10-22,受電//クレーム対応//SVにて完結,14:00:50,14:06:44,0:05:54,0:05:54,0,0,0
5555,清水裕子,2023-10-22,受電//クレーム対応//SVにて完結,14:06:44,14:26:58,0:20:14,0:20:14,0,0,0
5555,清水裕子,2023-10-22,研修//事務研修,14:26:58,14:38:33,0:11:35,0:11:35,0,0,0
5555,清水裕子,2023-10-22,事務//提案資料作成,14:38:33,14:52:53,0:14:20,0:14:20,0,0,0
5555,清水裕子,2023-10-22,事務//提案資料作成,14:52:53,15:09:09,0:16:16,0:16:16,0,0,0
5555,清水裕子,2023-10-22,事務//報告書作成,15:09:09,15:11:45,0:02:36,0:02:36,0,0,0
5555,清水裕子,2023-10-22,受電//通常対応//請求案内,15:11:45,15:28:34,0:16:49,0:16:49,0,0,0
5555,清水裕子,2023-10-22,受電//内線対応,15:28:34,15:29:19,0:00:45,0:00:45,0,0,0
5555,清水裕子,2023-10-22,事務//報告書作成,15:29:19,15:36:52,0:07:33,0:07:33,0,0,0
5555,清水裕子,2023-10-22,事務//報告書作成,15:36:52,15:51:40,0:14:48,0:14:48,0,0,0
5555,清水裕子,2023-10-22,受電//通常対応//セールス,15:51:40,15:52:58,0:01:18,0:01:18,0,0,0
5555,清水裕子,2023-10-22,事務//提案資料作成,15:52:58,16:03:25,0:10:27,0:10:27,0,0,0
