社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
4444,佐藤元太,2023-10-11,受電//内線対応,09:00:00,09:15:11,0:15:11,0:15:11,0,0,0
4444,佐藤元太,2023-10-11,受電//クレーム対応//社員相談,09:15:11,09:19:33,0:04:22,0:04:22,0,0,0
4444,佐藤元太,2023-10-11,研修//事務研修,09:19:33,09:25:38,0:06:05,0:06:05,0,0,0
4444,佐藤元太,2023-10-11,研修//スキルアップ研修,09:25:38,09:36:10,0:10:32,0:10:32,0,0,0
4444,佐藤元太,2023-10-11,研修//事務研修,09:36:10,09:49:08,0:12:58,0:12:58,0,0,0
4444,佐藤元太,2023-10-11,受電//クレーム対応//SVにて完結,09:49:08,09:58:33,0:09:25,0:09:25,0,0,0
4444,佐藤元太,2023-10-11,事務//提案資料作成,09:58:33,10:13:12,0:14:39,0:14:39,0,0,0
4444,佐藤元太,2023-10-11,受電//通常対応//セールス,10:13:12,10:18:14,0:05:02,0:05:02,0,0,0
4444,佐藤元太,2023-10-11,受電//通常対応//セールス,10:18:14,10:31:12,0:12:58,0:12:58,0,0,0
4444,佐藤元太,2023-10-11,事務//報告書作成,10:31:12,10:48:04,0:16:52,0:16:52,0,0,0
4444,佐藤元太,2023-10-11,受電//クレーム対応//社員相談,10:48:04,11:04:55,0:16:51,0:16:51,0,0,0
4444,佐藤元太,2023-10-11,受電//通常対応//設定変更,11:04:55,11:19:28,0:14:33,0:14:33,0,0,0
4444,佐藤元太,2023-10-11,事務//提案資料作成,11:19:28,11:24:24,0:04:56,0:04:56,0,0,0
4444,佐藤元太,2023-10-11,受電//通常対応//セールス,11:24:24,11:28:47,0:04:23,0:04:23,0,0,0
4444,佐藤元太,2023-10-11,研修//スキルアップ研修,11:28:47,11:35:12,0:06:25,0:06:25,0,0,0
4444,佐藤元太,2023-10-11,研修//新人研修,11:35:12,11:49:05,0:13:53,0:13:53,0,0,0
4444,佐藤元太,2023-10-11,研修//事務研修,11:49:05,11:58:36,0:09:31,0:09:31,0,0,0
4444,佐藤元太,2023-10-11,研修//新人研修,11:58:36,12:04:19,0:05:43,0:05:43,0,0,0
4444,佐藤元太,2023-10-11,事務//提案資料作成,12:04:19,12:09:41,0:05:22,0:05:22,0,0,0
4444,佐藤元太,2023-10-11,受電//通常対応//設定変更,12:09:41,12:23:11,0:13:30,0:13:30,0,0,0
4444,佐藤元太,2023-10-11,受電//通常対応//設定変更,12:23:11,12:37:58,0:14:47,0:14:47,0,0,0
4444,佐藤元太,2023-10-11,事務//提案資料作成,12:37:58,12:48:06,0:10:08,0:10:08,0,0,0
4444,佐藤元太,2023-10-11,受電//内線対応,12:48:06,12:48:34,0:00:28,0:00:28,0,0,0
4444,佐藤元太,2023-10-11,事務//経費精算,12:48:34,12:57:51,0:09:17,0:09:17,0,0,0
4444,佐藤元太,2023-10-11,受電//通常対応//セールス,12:57:51,12:58:29,0:00:38,0:00:38,0,0,0
4444,佐藤元太,2023-10-11,受電//通常対応//セールス,12:58:29,13:10:49,0:12:20,0:12:20,0,0,0
4444,佐藤元太,2023-10-11,受電//内線対応,13:10:49,13:28:03,0:17:14,0:17:14,0,0,0
4444,佐藤元太,2023-10-11,受電//通常対応//設定変更,13:28:03,13:37:12,0:09:09,0:09:09,0,0,0
4444,佐藤元太,2023-10-11,研修//事務研修,13:37:12,13:45:01,0:07:49,0:07:49,0,0,0
4444,佐藤元太,2023-10-11,受電//クレーム対応//SVにて完結,13:45:01,14:01:10,0:16:09,0:16:09,0,0,0
4444,佐藤元太,2023-10-11,研修//スキルアップ研修,14:01:10,14:17:14,0:16:04,0:16:04,0,0,0
4444,佐藤元太,2023-10-11,受電//通常対応//請求案内,14:17:14,14:36:08,0:18:54,0:18:54,0,0,0
4444,佐藤元太,2023-10-11,受電//クレーム対応//SVにて完結,14:36:08,14:42:31,0:06:23,0:06:23,0,0,0
4444,佐藤元太,2023-10-11,事務//経費精算,14:42:31,14:42:58,0:00:27,0:00:27,0,0,0
4444,佐藤元太,2023-10-11,研修//スキルアップ研修,14:42:58,14:51:05,0:08:07,0:08:07,0,0,0
4444,佐藤元太,2023-10-11,受電//通常対応//セールス,14:51:05,15:02:11,0:11:06,0:11:06,0,0,0
4444,佐藤元太,2023-10-11,受電//通常対応//設定変更,15:02:11,15:07:58,0:05:47,0:05:47,0,0,0
4444,佐藤元太,2023-10-11,受電//クレーム対応//SVにて完結,15:07:58,15:20:24,0:12:26,0:12:26,0,0,0
4444,佐藤元太,2023-10-11,受電//クレーム対応//SVにて完結,15:20:24,15:23:07,0:02:43,0:02:43,0,0,0
4444,佐藤元太,2023-10-11,研修//事務研修,15:23:07,15:43:22,0:20:15,0:20:15,0,0,0
