社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
8888,広中学,2023-10-05,受電//クレーム対応//SVにて完結,09:00:00,09:09:04,0:09:04,0:09:04,0,0,0
8888,広中学,2023-10-05,受電//通常対応//設定変更,09:09:04,09:16:04,0:07:00,0:07:00,0,0,0
8888,広中学,2023-10-05,受電//クレーム対応//社員相談,09:16:04,09:33:40,0:17:36,0:17:36,0,0,0
8888,広中学,2023-10-05,受電//通常対応//請求案内,09:33:40,09:50:34,0:16:54,0:16:54,0,0,0
8888,広中学,2023-10-05,事務//経費精算,09:50:34,09:57:14,0:06:40,0:06:40,0,0,0
8888,広中学,2023-10-05,研修//新人研修,09:57:14,09:57:45,0:00:31,0:00:31,0,0,0
8888,広中学,2023-10-05,研修//新人研修,09:57:45,10:16:16,0:18:31,0:18:31,0,0,0
8888,広中学,2023-10-05,受電//クレーム対応//SVにて完結,10:16:16,10:34:35,0:18:19,0:18:19,0,0,0
8888,広中学,2023-10-05,研修//事務研修,10:34:35,10:52:10,0:17:35,0:17:35,0,0,0
8888,広中学,2023-10-05,研修//スキルアップ研修,10:52:10,11:07:06,0:14:56,0:14:56,0,0,0
8888,広中学,2023-10-05,事務//報告書作成,11:07:06,11:18:24,0:11:18,0:11:18,0,0,0
8888,広中学,2023-10-05,研修//新人研修,11:18:24,11:36:53,0:18:29,0:18:29,0,0,0
8888,広中学,2023-10-05,受電//通常対応//設定変更,11:36:53,11:48:39,0:11:46,0:11:46,0,0,0
8888,広中学,2023-10-05,事務//報告書作成,11:48:39,12:05:23,0:16:44,0:16:44,0,0,0
8888,広中学,2023-10-05,研修//事務研修,12:05:23,12:23:55,0:18:32,0:18:32,0,0,0
8888,広中学,2023-10-05,事務//報告書作成,12:23:55,12:42:15,0:18:20,0:18:20,0,0,0
8888,広中学,2023-10-05,受電//クレーム対応//社員相談,12:42:15,13:02:02,0:19:47,0:19:47,0,0,0
8888,広中学,2023-10-05,研修//スキルアップ研修,13:02:02,13:07:36,0:05:34,0:05:34,0,0,0
8888,広中学,2023-10-05,事務//提案資料作成,13:07:36,13:18:20,0:10:44,0:10:44,0,0,0
8888,広中学,2023-10-05,事務//報告書作成,13:18:20,13:38:29,0:20:09,0:20:09,0,0,0
8888,広中学,2023-10-05,受電//通常対応//セールス,13:38:29,13:51:27,0:12:58,0:12:58,0,0,0
8888,広中学,2023-10-05,研修//事務研修,13:51:27,14:02:03,0:10:36,0:10:36,0,0,0
8888,広中学,2023-10-05,受電//通常対応//設定変更,14:02:03,14:17:13,0:15:10,0:15:10,0,0,0
8888,広中学,2023-10-05,事務//経費精算,14:17:13,14:19:21,0:02:08,0:02:08,0,0,0
8888,広中学,2023-10-05,事務//報告書作成,14:19:21,14:28:30,0:09:09,0:09:09,0,0,0
8888,広中学,2023-10-05,受電//通常対応//セールス,14:28:30,14:40:27,0:11:57,0:11:57,0,0,0
8888,広中学,2023-10-05,受電//通常対応//設定変更,14:40:27,14:57:33,0:17:06,0:17:06,0,0,0
8888,広中学,2023-10-05,受電//クレーム対応//社員相談,14:57:33,15:11:08,0:13:35,0:13:35,0,0,0
8888,広中学,2023-10-05,受電//通常対応//請求案内,15:11:08,15:11:42,0:00:34,0:00:34,0,0,0
8888,広中学,2023-10-05,研修//新人研修,15:11:42,15:29:43,0:18:01,0:18:01,0,0,0
8888,広中学,2023-10-05,研修//事務研修,15:29:43,15:44:00,0:14:17,0:14:17,0,0,0
8888,広中学,2023-10-05,受電//通常対応//設定変更,15:44:00,15:54:31,0:10:31,0:10:31,0,0,0
8888,広中学,2023-10-05,受電//クレーム対応//社員相談,15:54:31,15:54:55,0:00:24,0:00:24,0,0,0
8888,広中学,2023-10-05,事務//報告書作成,15:54:55,16:08:55,0:14:00,0:14:00,0,0,0
8888,広中学,2023-10-05,研修//スキルアップ研修,16:08:55,16:09:27,0:00:32,0:00:32,0,0,0
8888,広中学,2023-10-05,受電//内線対応,16:09:27,16:25:53,0:16:26,0:16:26,0,0,0
8888,広中学,2023-10-05,受電//クレーム対応//SVにて完結,16:25:53,16:45:04,0:19:11,0:19:11,0,0,0
8888,広中学,2023-10-05,研修//事務研修,16:45:04,16:46:11,0:01:07,0:01:07,0,0,0
8888,広中学,2023-10-05,受電//クレーム対応//社員相談,16:46:11,17:02:45,0:16:34,0:16:34,0,0,0
8888,広中学,2023-10-05,受電//クレーム対応//社員相談,17:02:45,17:21:03,0:18:18,0:18:18,0,0,0
