社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
5555,清水裕子,2023-10-28,受電//クレーム対応//社員相談,09:00:00,09:17:53,0:17:53,0:17:53,0,0,0
5555,清水裕子,2023-10-28,受電//クレーム対応//SVにて完結,09:17:53,09:26:19,0:08:26,0:08:26,0,0,0
5555,清水裕子,2023-10-28,研修//スキルアップ研修,09:26:19,09:38:58,0:12:39,0:12:39,0,0,0
5555,清水裕子,2023-10-28,受電//内線対応,09:38:58,09:48:19,0:09:21,0:09:21,0,0,0
5555,清水裕子,2023-10-28,事務//報告書作成,09:48:19,10:05:22,0:17:03,0:17:03,0,0,0
5555,清水裕子,2023-10-28,受電//通常対応//セールス,10:05:22,10:18:27,0:13:05,0:13:05,0,0,0
5555,清水裕子,2023-10-28,受電//通常対応//設定変更,10:18:27,10:37:37,0:19:10,0:19:10,0,0,0
5555,清水裕子,2023-10-28,受電//内線対応,10:37:37,10:55:29,0:17:52,0:17:52,0,0,0
5555,清水裕子,2023-10-28,研修//スキルアップ研修,10:55:29,11:06:42,0:11:13,0:11:13,0,0,0
5555,清水裕子,2023-10-28,事務//報告書作成,11:06:42,11:06:50,0:00:08,0:00:08,0,0,0
5555,清水裕子,2023-10-28,事務//提案資料作成,11:06:50,11:20:06,0:13:16,0:13:16,0,0,0
5555,清水裕子,2023-10-28,研修//新人研修,11:20:06,11:37:47,0:17:41,0:17:41,0,0,0
5555,清水裕子,2023-10-28,受電//通常対応//請求案内,11:37:47,11:54:30,0:16:43,0:16:43,0,0,0
5555,清水裕子,2023-10-28,受電//通常対応//請求案内,11:54:30,12:03:20,0:08:50,0:08:50,0,0,0
5555,清水裕子,2023-10-28,研修//スキルアップ研修,12:03:20,12:03:58,0:00:38,0:00:38,0,0,0
5555,清水裕子,2023-10-28,受電//内線対応,12:03:58,12:13:31,0:09:33,0:09:33,0,0,0
5555,清水裕子,2023-10-28,研修//事務研修,12:13:31,12:14:09,0:00:38,0:00:38,0,0,0
5555,清水裕子,2023-10-28,受電//クレーム対応//社員相談,12:14:09,12:18:47,0:04:38,0:04:38,0,0,0
5555,清水裕子,2023-10-28,受電//通常対応//セールス,12:18:47,12:28:10,0:09:23,0:09:23,0,0,0
5555,清水裕子,2023-10-28,受電//クレーム対応//SVにて完結,12:28:10,12:36:01,0:07:51,0:07:51,0,0,0
5555,清水裕子,2023-10-28,受電//クレーム対応//社員相談,12:36:01,12:40:27,0:04:26,0:04:26,0,0,0
5555,清水裕子,2023-10-28,事務//提案資料作成,12:40:27,12:58:02,0:17:35,0:17:35,0,0,0
5555,清水裕子,2023-10-28,受電//クレーム対応//社員相談,12:58:02,13:08:49,0:10:47,0:10:47,0,0,0
5555,清水裕子,2023-10-28,受電//通常対応//セールス,13:08:49,13:10:43,0:01:54,0:01:54,0,0,0
5555,清水裕子,2023-10-28,受電//通常対応//請求案内,13:10:43,13:23:51,0:13:08,0:13:08,0,0,0
5555,清水裕子,2023-10-28,事務//提案資料作成,13:23:51,13:42:44,0:18:53,0:18:53,0,0,0
5555,清水裕子,2023-10-28,事務//報告書作成,13:42:44,13:49:01,0:06:17,0:06:17,0,0,0
5555,清水裕子,2023-10-28,研修//事務研修,13:49:01,13:59:27,0:10:26,0:10:26,0,0,0
5555,清水裕子,2023-10-28,研修//事務研修,13:59:27,14:15:50,0:16:23,0:16:23,0,0,0
5555,清水裕子,2023-10-28,事務//経費精算,14:15:50,14:19:01,0:03:11,0:03:11,0,0,0
5555,清水裕子,2023-10-28,事務//経費精算,14:19:01,14:28:12,0:09:11,0:09:11,0,0,0
5555,清水裕子,2023-10-28,事務//経費精算,14:28:12,14:34:41,0:06:29,0:06:29,0,0,0
5555,清水裕子,2023-10-28,事務//提案資料作成,14:34:41,14:44:47,0:10:06,0:10:06,0,0,0
5555,清水裕子,2023-10-28,事務//経費精算,14:44:47,14:55:08,0:10:21,0:10:21,0,0,0
5555,清水裕子,2023-10-28,研修//スキルアップ研修,14:55:08,15:14:58,0:19:50,0:19:50,0,0,0
5555,清水裕子,2023-10-28,事務//報告書作成,15:14:58,15:23:56,0:08:58,0:08:58,0,0,0
5555,清水裕子,2023-10-28,事務//提案資料作成,15:23:56,15:29:14,0:05:18,0:05:18,0,0,0
5555,清水裕子,2023-10-28,受電//クレーム対応//社員相談,15:29:14,15:46:17,0:17:03,0:17:03,0,0,0
5555,清水裕子,2023-10-28,事務//提案資料作成,15:46:17,16:00:59,0:14:42,0:14:42,0,0,0
5555,清水裕子,2023-10-28,受電//通常対応//設定変更,16:00:59,16:18:51,0:17:52,0:17:52,0,0,0
