社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
9999,貝原良子,2023-10-30,研修//新人研修,09:00:00,09:14:22,0:14:22,0:14:22,0,0,0
9999,貝原良子,2023-10-30,受電//内線対応,09:14:22,09:20:54,0:06:32,0:06:32,0,0,0
9999,貝原良子,2023-10-30,研修//事務研修,09:20:54,09:40:31,0:19:37,0:19:37,0,0,0
9999,貝原良子,2023-10-30,受電//通常対応//設定変更,09:40:31,09:53:03,0:12:32,0:12:32,0,0,0
9999,貝原良子,2023-10-30,研修//新人研修,09:53:03,10:11:20,0:18:17,0:18:17,0,0,0
9999,貝原良子,2023-10-30,研修//スキルアップ研修,10:11:20,10:29:16,0:17:56,0:17:56,0,0,0
9999,貝原良子,2023-10-30,研修//新人研修,10:29:16,10:33:14,0:03:58,0:03:58,0,0,0
9999,貝原良子,2023-10-30,受電//通常対応//セールス,10:33:14,10:45:49,0:12:35,0:12:35,0,0,0
9999,貝原良子,2023-10-30,受電//通常対応//セールス,10:45:49,11:04:16,0:18:27,0:18:27,0,0,0
9999,貝原良子,2023-10-30,研修//新人研修,11:04:16,11:04:20,0:00:04,0:00:04,0,0,0
9999,貝原良子,2023-10-30,事務//経費精算,11:04:20,11:08:36,0:04:16,0:04:16,0,0,0
9999,貝原良子,2023-10-30,事務//経費精算,11:08:36,11:23:01,0:14:25,0:14:25,0,0,0
9999,貝原良子,2023-10-30,事務//経費精算,11:23:01,11:40:05,0:17:04,0:17:04,0,0,0
9999,貝原良子,2023-10-30,研修//事務研修,11:40:05,11:53:53,0:13:48,0:13:48,0,0,0
9999,貝原良子,2023-10-30,受電//クレーム対応//社員相談,11:53:53,12:13:04,0:19:11,0:19:11,0,0,0
9999,貝原良子,2023-10-30,受電//通常対応//セールス,12:13:04,12:23:12,0:10:08,0:10:08,0,0,0
9999,貝原良子,2023-10-30,事務//報告書作成,12:23:12,12:37:05,0:13:53,0:13:53,0,0,0
9999,貝原良子,2023-10-30,受電//通常対応//セールス,12:37:05,12:53:52,0:16:47,0:16:47,0,0,0
9999,貝原良子,2023-10-30,事務//経費精算,12:53:52,13:03:10,0:09:18,0:09:18,0,0,0
9999,貝原良子,2023-10-30,事務//経費精算,13:03:10,13:14:00,0:10:50,0:10:50,0,0,0
9999,貝原良子,2023-10-30,受電//クレーム対応//SVにて完結,13:14:00,13:27:43,0:13:43,0:13:43,0,0,0
9999,貝原良子,2023-10-30,事務//経費精算,13:27:43,13:40:34,0:12:51,0:12:51,0,0,0
9999,貝原良子,2023-10-30,受電//クレーム対応//社員相談,13:40:34,14:00:16,0:19:42,0:19:42,0,0,0
9999,貝原良子,2023-10-30,事務//報告書作成,14:00:16,14:05:20,0:05:04,0:05:04,0,0,0
9999,貝原良子,2023-10-30,受電//クレーム対応//社員相談,14:05:20,14:24:13,0:18:53,0:18:53,0,0,0
9999,貝原良子,2023-10-30,研修//新人研修,14:24:13,14:24:53,0:00:40,0:00:40,0,0,0
9999,貝原良子,2023-10-30,研修//事務研修,14:24:53,14:27:32,0:02:39,0:02:39,0,0,0
9999,貝原良子,2023-10-30,受電//クレーム対応//社員相談,14:27:32,14:36:05,0:08:33,0:08:33,0,0,0
9999,貝原良子,2023-10-30,事務//経費精算,14:36:05,14:53:45,0:17:40,0:17:40,0,0,0
9999,貝原良子,2023-10-30,受電//通常対応//請求案内,14:53:45,14:55:34,0:01:49,0:01:49,0,0,0
9999,貝原良子,2023-10-30,受電//内線対応,14:55:34,15:08:03,0:12:29,0:12:29,0,0,0
9999,貝原良子,2023-10-30,事務//経費精算,15:08:03,15:08:28,0:00:25,0:00:25,0,0,0
9999,貝原良子,2023-10-30,事務//経費精算,15:08:28,15:23:47,0:15:19,0:15:19,0,0,0
9999,貝原良子,2023-10-30,受電//通常対応//セールス,15:23:47,15:39:53,0:16:06,0:16:06,0,0,0
9999,貝原良子,2023-10-30,研修//スキルアップ研修,15:39:53,15:53:38,0:13:45,0:13:45,0,0,0
9999,貝原良子,2023-10-30,事務//提案資料作成,15:53:38,16:00:20,0:06:42,0:06:42,0,0,0
9999,貝原良子,2023-10-30,研修//新人研修,16:00:20,16:01:23,0:01:03,0:01:03,0,0,0
9999,貝原良子,2023-10-30,受電//内線対応,16:01:23,16:06:47,0:05:24,0:05:24,0,0,0
9999,貝原良子,2023-10-30,研修//新人研修,16:06:47,16:22:56,0:16:09,0:16:09,0,0,0
9999,貝原良子,2023-10-30,研修//スキルアップ研修,16:22:56,16:39:02,0:16:06,0:16:06,0,0,0
