社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
2222,田中博,2023-10-10,事務//報告書作成,09:00:00,09:06:06,0:06:06,0:06:06,0,0,0
2222,田中博,2023-10-10,研修//事務研修,09:06:06,09:15:06,0:09:00,0:09:00,0,0,0
2222,田中博,2023-10-10,研修//事務研修,09:15:06,09:16:44,0:01:38,0:01:38,0,0,0
2222,田中博,2023-10-10,受電//内線対応,09:16:44,09:18:20,0:01:36,0:01:36,0,0,0
2222,田中博,2023-10-10,受電//クレーム対応//SVにて完結,09:18:20,09:23:28,0:05:08,0:05:08,0,0,0
2222,田中博,2023-10-10,受電//クレーム対応//社員相談,09:23:28,09:31:44,0:08:16,0:08:16,0,0,0
2222,田中博,2023-10-10,受電//通常対応//セールス,09:31:44,09:48:51,0:17:07,0:17:07,0,0,0
2222,田中博,2023-10-10,受電//クレーム対応//SVにて完結,09:48:51,09:59:42,0:10:51,0:10:51,0,0,0
2222,田中博,2023-10-10,受電//通常対応//請求案内,09:59:42,10:17:53,0:18:11,0:18:11,0,0,0
2222,田中博,2023-10-10,受電//通常対応//請求案内,10:17:53,10:35:06,0:17:13,0:17:13,0,0,0
2222,田中博,2023-10-10,研修//事務研修,10:35:06,10:54:25,0:19:19,0:19:19,0,0,0
2222,田中博,2023-10-10,受電//内線対応,10:54:25,11:05:56,0:11:31,0:11:31,0,0,0
2222,田中博,2023-10-10,受電//通常対応//セールス,11:05:56,11:12:00,0:06:04,0:06:04,0,0,0
2222,田中博,2023-10-10,研修//事務研修,11:12:00,11:32:40,0:20:40,0:20:40,0,0,0
2222,田中博,2023-10-10,受電//通常対応//請求案内,11:32:40,11:47:08,0:14:28,0:14:28,0,0,0
2222,田中博,2023-10-10,受電//クレーム対応//SVにて完結,11:47:08,11:49:08,0:02:00,0:02:00,0,0,0
2222,田中博,2023-10-10,研修//スキルアップ研修,11:49:08,11:53:54,0:04:46,0:04:46,0,0,0
2222,田中博,2023-10-10,受電//通常対応//請求案内,11:53:54,12:10:16,0:16:22,0:16:22,0,0,0
2222,田中博,2023-10-10,研修//新人研修,12:10:16,12:27:31,0:17:15,0:17:15,0,0,0
2222,田中博,2023-10-10,受電//クレーム対応//社員相談,12:27:31,12:37:21,0:09:50,0:09:50,0,0,0
2222,田中博,2023-10-10,受電//クレーム対応//SVにて完結,12:37:21,12:43:41,0:06:20,0:06:20,0,0,0
2222,田中博,2023-10-10,研修//事務研修,12:43:41,12:45:55,0:02:14,0:02:14,0,0,0
2222,田中博,2023-10-10,研修//スキルアップ研修,12:45:55,12:56:27,0:10:32,0:10:32,0,0,0
2222,田中博,2023-10-10,受電//通常対応//請求案内,12:56:27,13:07:24,0:10:57,0:10:57,0,0,0
2222,田中博,2023-10-10,事務//提案資料作成,13:07:24,13:20:31,0:13:07,0:13:07,0,0,0
2222,田中博,2023-10-10,研修//スキルアップ研修,13:20:31,13:38:48,0:18:17,0:18:17,0,0,0
2222,田中博,2023-10-10,事務//経費精算,13:38:48,13:55:47,0:16:59,0:16:59,0,0,0
2222,田中博,2023-10-10,事務//報告書作成,13:55:47,13:57:27,0:01:40,0:01:40,0,0,0
2222,田中博,2023-10-10,受電//内線対応,13:57:27,14:11:37,0:14:10,0:14:10,0,0,0
2222,田中博,2023-10-10,受電//クレーム対応//社員相談,14:11:37,14:23:19,0:11:42,0:11:42,0,0,0
2222,田中博,2023-10-10,受電//クレーム対応//社員相談,14:23:19,14:33:41,0:10:22,0:10:22,0,0,0
2222,田中博,2023-10-10,受電//通常対応//設定変更,14:33:41,14:47:28,0:13:47,0:13:47,0,0,0
2222,田中博,2023-10-10,受電//通常対応//請求案内,14:47:28,14:50:49,0:03:21,0:03:21,0,0,0
2222,田中博,2023-10-10,事務//提案資料作成,14:50:49,15:07:39,0:16:50,0:16:50,0,0,0
2222,田中博,2023-10-10,受電//クレーム対応//SVにて完結,15:07:39,15:18:07,0:10:28,0:10:28,0,0,0
2222,田中博,2023-10-10,受電//通常対応//設定変更,15:18:07,15:21:56,0:03:49,0:03:49,0,0,0
2222,田中博,2023-10-10,研修//事務研修,15:21:56,15:33:48,0:11:52,0:11:52,0,0,0
2222,田中博,2023-10-10,受電//通常対応//セールス,15:33:48,15:39:08,0:05:20,0:05:20,0,0,0
2222,田中博,2023-10-10,受電//内線対応,15:39:08,15:45:58,0:06:50,0:06:50,0,0,0
2222,田中博,2023-10-10,事務//提案資料作成,15:45:58,16:02:46,0:16:48,0:16:48,0,0,0
