社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
5555,清水裕子,2023-10-16,研修//スキルアップ研修,09:00:00,09:01:02,0:01:02,0:01:02,0,0,0
5555,清水裕子,2023-10-16,受電//クレーム対応//SVにて完結,09:01:02,09:14:26,0:13:24,0:13:24,0,0,0
5555,清水裕子,2023-10-16,受電//内線対応,09:14:26,09:26:47,0:12:21,0:12:21,0,0,0
5555,清水裕子,2023-10-16,受電//通常対応//設定変更,09:26:47,09:43:57,0:17:10,0:17:10,0,0,0
5555,清水裕子,2023-10-16,受電//クレーム対応//SVにて完結,09:43:57,10:01:19,0:17:22,0:17:22,0,0,0
5555,清水裕子,2023-10-16,事務//経費精算,10:01:19,10:11:39,0:10:20,0:10:20,0,0,0
5555,清水裕子,2023-10-16,事務//経費精算,10:11:39,10:28:51,0:17:12,0:17:12,0,0,0
5555,清水裕子,2023-10-16,受電//通常対応//請求案内,10:28:51,10:36:49,0:07:58,0:07:58,0,0,0
5555,清水裕子,2023-10-16,事務//経費精算,10:36:49,10:54:52,0:18:03,0:18:03,0,0,0
5555,清水裕子,2023-10-16,研修//事務研修,10:54:52,11:05:57,0:11:05,0:11:05,0,0,0
5555,清水裕子,2023-10-16,事務//経費精算,11:05:57,11:24:03,0:18:06,0:18:06,0,0,0
5555,清水裕子,2023-10-16,事務//提案資料作成,11:24:03,11:27:16,0:03:13,0:03:13,0,0,0
5555,清水裕子,2023-10-16,事務//報告書作成,11:27:16,11:28:24,0:01:08,0:01:08,0,0,0
5555,清水裕子,2023-10-16,受電//通常対応//請求案内,11:28:24,11:35:44,0:07:20,0:07:20,0,0,0
5555,清水裕子,2023-10-16,受電//クレーム対応//社員相談,11:35:44,11:55:48,0:20:04,0:20:04,0,0,0
5555,清水裕子,2023-10-16,受電//通常対応//セールス,11:55:48,12:04:45,0:08:57,0:08:57,0,0,0
5555,清水裕子,2023-10-16,受電//クレーム対応//SVにて完結,12:04:45,12:09:30,0:04:45,0:04:45,0,0,0
5555,清水裕子,2023-10-16,事務//報告書作成,12:09:30,12:19:45,0:10:15,0:10:15,0,0,0
5555,清水裕子,2023-10-16,受電//通常対応//設定変更,12:19:45,12:34:34,0:14:49,0:14:49,0,0,0
5555,清水裕子,2023-10-16,受電//クレーム対応//社員相談,12:34:34,12:35:23,0:00:49,0:00:49,0,0,0
5555,清水裕子,2023-10-16,事務//提案資料作成,12:35:23,12:51:14,0:15:51,0:15:51,0,0,0
5555,清水裕子,2023-10-16,受電//内線対応,12:51:14,13:08:57,0:17:43,0:17:43,0,0,0
5555,清水裕子,2023-10-16,受電//内線対応,13:08:57,13:13:06,0:04:09,0:04:09,0,0,0
5555,清水裕子,2023-10-16,研修//スキルアップ研修,13:13:06,13:33:38,0:20:32,0:20:32,0,0,0
5555,清水裕子,2023-10-16,研修//スキルアップ研修,13:33:38,13:47:29,0:13:51,0:13:51,0,0,0
5555,清水裕子,2023-10-16,受電//内線対応,13:47:29,13:57:37,0:10:08,0:10:08,0,0,0
5555,清水裕子,2023-10-16,受電//クレーム対応//SVにて完結,13:57:37,14:02:43,0:05:06,0:05:06,0,0,0
5555,清水裕子,2023-10-16,受電//内線対応,14:02:43,14:22:16,0:19:33,0:19:33,0,0,0
5555,清水裕子,2023-10-16,研修//新人研修,14:22:16,14:22:31,0:00:15,0:00:15,0,0,0
5555,清水裕子,2023-10-16,受電//内線対応,14:22:31,14:36:47,0:14:16,0:14:16,0,0,0
5555,清水裕子,2023-10-16,受電//クレーム対応//SVにて完結,14:36:47,14:46:46,0:09:59,0:09:59,0,0,0
5555,清水裕子,2023-10-16,受電//通常対応//設定変更,14:46:46,15:05:02,0:18:16,0:18:16,0,0,0
5555,清水裕子,2023-10-16,研修//スキルアップ研修,15:05:02,15:18:35,0:13:33,0:13:33,0,0,0
5555,清水裕子,2023-10-16,受電//通常対応//請求案内,15:18:35,15:28:26,0:09:51,0:09:51,0,0,0
5555,清水裕子,2023-10-16,受電//クレーム対応//SVにて完結,15:28:26,15:43:53,0:15:27,0:15:27,0,0,0
5555,清水裕子,2023-10-16,研修//新人研修,15:43:53,15:49:17,0:05:24,0:05:24,0,0,0
5555,清水裕子,2023-10-16,受電//内線対応,15:49:17,16:00:30,0:11:13,0:11:13,0,0,0
5555,清水裕子,2023-10-16,研修//事務研修,16:00:30,16:02:20,0:01:50,0:01:50,0,0,0
5555,清水裕子,2023-10-16,事務//提案資料作成,16:02:20,16:11:44,0:09:24,0:09:24,0,0,0
5555,清水裕子,2023-10-16,受電//通常対応//セールス,16:11:44,16:25:23,0:13:39,0:13:39,0,0,0
