社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
7777,佐々木信二,2023-10-21,受電//クレーム対応//社員相談,09:00:00,09:02:22,0:02:22,0:02:22,0,0,0
7777,佐々木信二,2023-10-21,研修//スキルアップ研修,09:02:22,09:04:42,0:02:20,0:02:20,0,0,0
7777,佐々木信二,2023-10-21,研修//新人研修,09:04:42,09:20:12,0:15:30,0:15:30,0,0,0
7777,佐々木信二,2023-10-21,事務//経費精算,09:20:12,09:23:18,0:03:06,0:03:06,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//セールス,09:23:18,09:30:43,0:07:25,0:07:25,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//セールス,09:30:43,09:40:22,0:09:39,0:09:39,0,0,0
7777,佐々木信二,2023-10-21,事務//経費精算,09:40:22,09:49:42,0:09:20,0:09:20,0,0,0
7777,佐々木信二,2023-10-21,事務//報告書作成,09:49:42,09:54:09,0:04:27,0:04:27,0,0,0
7777,佐々木信二,2023-10-21,受電//内線対応,09:54:09,09:59:14,0:05:05,0:05:05,0,0,0
7777,佐々木信二,2023-10-21,事務//提案資料作成,09:59:14,10:19:02,0:19:48,0:19:48,0,0,0
7777,佐々木信二,2023-10-21,研修//スキルアップ研修,10:19:02,10:38:18,0:19:16,0:19:16,0,0,0
7777,佐々木信二,2023-10-21,受電//内線対応,10:38:18,10:43:08,0:04:50,0:04:50,0,0,0
7777,佐々木信二,2023-10-21,事務//経費精算,10:43:08,11:00:49,0:17:41,0:17:41,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//セールス,11:00:49,11:09:54,0:09:05,0:09:05,0,0,0
7777,佐々木信二,2023-10-21,受電//内線対応,11:09:54,11:26:56,0:17:02,0:17:02,0,0,0
7777,佐々木信二,2023-10-21,受電//内線対応,11:26:56,11:43:02,0:16:06,0:16:06,0,0,0
7777,佐々木信二,2023-10-21,事務//報告書作成,11:43:02,11:53:08,0:10:06,0:10:06,0,0,0
7777,佐々木信二,2023-10-21,事務//報告書作成,11:53:08,12:04:31,0:11:23,0:11:23,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//セールス,12:04:31,12:17:22,0:12:51,0:12:51,0,0,0
7777,佐々木信二,2023-10-21,受電//クレーム対応//SVにて完結,12:17:22,12:36:00,0:18:38,0:18:38,0,0,0
7777,佐々木信二,2023-10-21,受電//クレーム対応//社員相談,12:36:00,12:44:25,0:08:25,0:08:25,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//請求案内,12:44:25,12:58:26,0:14:01,0:14:01,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//請求案内,12:58:26,13:14:14,0:15:48,0:15:48,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//請求案内,13:14:14,13:16:44,0:02:30,0:02:30,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//セールス,13:16:44,13:19:55,0:03:11,0:03:11,0,0,0
7777,佐々木信二,2023-10-21,受電//クレーム対応//SVにて完結,13:19:55,13:25:16,0:05:21,0:05:21,0,0,0
7777,佐々木信二,2023-10-21,研修//新人研修,13:25:16,13:38:21,0:13:05,0:13:05,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//請求案内,13:38:21,13:55:08,0:16:47,0:16:47,0,0,0
7777,佐々木信二,2023-10-21,受電//クレーム対応//SVにて完結,13:55:08,13:55:29,0:00:21,0:00:21,0,0,0
7777,佐々木信二,2023-10-21,受電//クレーム対応//社員相談,13:55:29,14:12:05,0:16:36,0:16:36,0,0,0
7777,佐々木信二,2023-10-21,研修//事務研修,14:12:05,14:28:33,0:16:28,0:16:28,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//請求案内,14:28:33,14:29:46,0:01:13,0:01:13,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//設定変更,14:29:46,14:49:39,0:19:53,0:19:53,0,0,0
7777,佐々木信二,2023-10-21,研修//スキルアップ研修,14:49:39,14:50:47,0:01:08,0:01:08,0,0,0
7777,佐々木信二,2023-10-21,研修//新人研修,14:50:47,15:08:43,0:17:56,0:17:56,0,0,0
7777,佐々木信二,2023-10-21,事務//経費精算,15:08:43,15:22:53,0:14:10,0:14:10,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//セールス,15:22:53,15:24:37,0:01:44,0:01:44,0,0,0
7777,佐々木信二,2023-10-21,事務//提案資料作成,15:24:37,15:45:13,0:20:36,0:20:36,0,0,0
7777,佐々木信二,2023-10-21,事務//提案資料作成,15:45:13,15:54:35,0:09:22,0:09:22,0,0,0
7777,佐々木信二,2023-10-21,受電//通常対応//セールス,15:54:35,16:14:35,0:20:00,0:20:00,0,0,0
