社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
7777,佐々木信二,2023-10-30,受電//内線対応,09:00:00,09:07:05,0:07:05,0:07:05,0,0,0
7777,佐々木信二,2023-10-30,受電//通常対応//設定変更,09:07:05,09:16:59,0:09:54,0:09:54,0,0,0
7777,佐々木信二,2023-10-30,事務//提案資料作成,09:16:59,09:24:58,0:07:59,0:07:59,0,0,0
7777,佐々木信二,2023-10-30,受電//通常対応//設定変更,09:24:58,09:45:02,0:20:04,0:20:04,0,0,0
7777,佐々木信二,2023-10-30,事務//報告書作成,09:45:02,09:47:46,0:02:44,0:02:44,0,0,0
7777,佐々木信二,2023-10-30,事務//経費精算,09:47:46,10:06:35,0:18:49,0:18:49,0,0,0
7777,佐々木信二,2023-10-30,受電//通常対応//設定変更,10:06:35,10:20:41,0:14:06,0:14:06,0,0,0
7777,佐々木信二,2023-10-30,研修//スキルアップ研修,10:20:41,10:27:23,0:06:42,0:06:42,0,0,0
7777,佐々木信二,2023-10-30,事務//報告書作成,10:27:23,10:28:01,0:00:38,0:00:38,0,0,0
7777,佐々木信二,2023-10-30,受電//クレーム対応//社員相談,10:28:01,10:42:56,0:14:55,0:14:55,0,0,0
7777,佐々木信二,2023-10-30,受電//通常対応//請求案内,10:42:56,10:44:59,0:02:03,0:02:03,0,0,0
7777,佐々木信二,2023-10-30,研修//スキルアップ研修,10:44:59,10:48:49,0:03:50,0:03:50,0,0,0
7777,佐々木信二,2023-10-30,事務//提案資料作成,10:48:49,10:54:59,0:06:10,0:06:10,0,0,0
7777,佐々木信二,2023-10-30,受電//通常対応//セールス,10:54:59,11:03:14,0:08:15,0:08:15,0,0,0
7777,佐々木信二,2023-10-30,受電//通常対応//請求案内,11:03:14,11:15:16,0:12:02,0:12:02,0,0,0
7777,佐々木信二,2023-10-30,研修//スキルアップ研修,11:15:16,11:36:03,0:20:47,0:20:47,0,0,0
7777,佐々木信二,2023-10-30,事務//提案資料作成,11:36:03,11:55:03,0:19:00,0:19:00,0,0,0
7777,佐々木信二,2023-10-30,受電//内線対応,11:55:03,12:10:54,0:15:51,0:15:51,0,0,0
7777,佐々木信二,2023-10-30,研修//新人研修,12:10:54,12:26:04,0:15:10,0:15:10,0,0,0
7777,佐々木信二,2023-10-30,受電//通常対応//設定変更,12:26:04,12:37:56,0:11:52,0:11:52,0,0,0
7777,佐々木信二,2023-10-30,事務//報告書作成,12:37:56,12:47:51,0:09:55,0:09:55,0,0,0
7777,佐々木信二,2023-10-30,受電//クレーム対応//社員相談,12:47:51,12:56:18,0:08:27,0:08:27,0,0,0
7777,佐々木信二,2023-10-30,受電//通常対応//設定変更,12:56:18,12:58:31,0:02:13,0:02:13,0,0,0
7777,佐々木信二,2023-10-30,受電//クレーム対応//SVにて完結,12:58:31,13:11:32,0:13:01,0:13:01,0,0,0
7777,佐々木信二,2023-10-30,受電//通常対応//請求案内,13:11:32,13:18:55,0:07:23,0:07:23,0,0,0
7777,佐々木信二,2023-10-30,研修//スキルアップ研修,13:18:55,13:37:56,0:19:01,0:19:01,0,0,0
7777,佐々木信二,2023-10-30,研修//事務研修,13:37:56,13:38:44,0:00:48,0:00:48,0,0,0
7777,佐々木信二,2023-10-30,受電//クレーム対応//社員相談,13:38:44,13:44:56,0:06:12,0:06:12,0,0,0
7777,佐々木信二,2023-10-30,事務//提案資料作成,13:44:56,13:55:56,0:11:00,0:11:00,0,0,0
7777,佐々木信二,2023-10-30,事務//経費精算,13:55:56,14:06:02,0:10:06,0:10:06,0,0,0
7777,佐々木信二,2023-10-30,受電//内線対応,14:06:02,14:08:29,0:02:27,0:02:27,0,0,0
7777,佐々木信二,2023-10-30,事務//提案資料作成,14:08:29,14:21:44,0:13:15,0:13:15,0,0,0
7777,佐々木信二,2023-10-30,受電//内線対応,14:21:44,14:35:48,0:14:04,0:14:04,0,0,0
7777,佐々木信二,2023-10-30,研修//新人研修,14:35:48,14:38:42,0:02:54,0:02:54,0,0,0
7777,佐々木信二,2023-10-30,事務//提案資料作成,14:38:42,14:41:53,0:03:11,0:03:11,0,0,0
7777,佐々木信二,2023-10-30,受電//通常対応//設定変更,14:41:53,14:44:05,0:02:12,0:02:12,0,0,0
7777,佐々木信二,2023-10-30,受電//クレーム対応//SVにて完結,14:44:05,14:56:40,0:12:35,0:12:35,0,0,0
7777,佐々木信二,2023-10-30,研修//事務研修,14:56:40,15:06:54,0:10:14,0:10:14,0,0,0
7777,佐々木信二,2023-10-30,受電//通常対応//設定変更,15:06:54,15:21:40,0:14:46,0:14:46,0,0,0
7777,佐々木信二,2023-10-30,事務//提案資料作成,15:21:40,15:35:49,0:14:09,0:14:09,0,0,0
