社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
1234,山田太郎,2023-10-07,受電//クレーム対応//社員相談,09:00:00,09:12:45,0:12:45,0:12:45,0,0,0
1234,山田太郎,2023-10-07,受電//通常対応//請求案内,09:12:45,09:26:39,0:13:54,0:13:54,0,0,0
1234,山田太郎,2023-10-07,事務//報告書作成,09:26:39,09:36:28,0:09:49,0:09:49,0,0,0
1234,山田太郎,2023-10-07,受電//クレーム対応//SVにて完結,09:36:28,09:42:00,0:05:32,0:05:32,0,0,0
1234,山田太郎,2023-10-07,研修//スキルアップ研修,09:42:00,09:44:08,0:02:08,0:02:08,0,0,0
1234,山田太郎,2023-10-07,受電//クレーム対応//社員相談,09:44:08,09:56:14,0:12:06,0:12:06,0,0,0
1234,山田太郎,2023-10-07,事務//提案資料作成,09:56:14,10:14:58,0:18:44,0:18:44,0,0,0
1234,山田太郎,2023-10-07,事務//報告書作成,10:14:58,10:24:52,0:09:54,0:09:54,0,0,0
1234,山田太郎,2023-10-07,受電//クレーム対応//社員相談,10:24:52,10:26:52,0:02:00,0:02:00,0,0,0
1234,山田太郎,2023-10-07,受電//クレーム対応//SVにて完結,10:26:52,10:43:42,0:16:50,0:16:50,0,0,0
1234,山田太郎,2023-10-07,受電//通常対応//請求案内,10:43:42,10:55:30,0:11:48,0:11:48,0,0,0
1234,山田太郎,2023-10-07,受電//通常対応//設定変更,10:55:30,11:00:17,0:04:47,0:04:47,0,0,0
1234,山田太郎,2023-10-07,受電//通常対応//設定変更,11:00:17,11:17:17,0:17:00,0:17:00,0,0,0
1234,山田太郎,2023-10-07,研修//スキルアップ研修,11:17:17,11:34:54,0:17:37,0:17:37,0,0,0
1234,山田太郎,2023-10-07,受電//クレーム対応//SVにて完結,11:34:54,11:41:54,0:07:00,0:07:00,0,0,0
1234,山田太郎,2023-10-07,事務//提案資料作成,11:41:54,11:49:49,0:07:55,0:07:55,0,0,0
1234,山田太郎,2023-10-07,受電//クレーム対応//社員相談,11:49:49,12:05:42,0:15:53,0:15:53,0,0,0
1234,山田太郎,2023-10-07,事務//提案資料作成,12:05:42,12:18:48,0:13:06,0:13:06,0,0,0
1234,山田太郎,2023-10-07,研修//新人研修,12:18:48,12:26:31,0:07:43,0:07:43,0,0,0
1234,山田太郎,2023-10-07,研修//事務研修,12:26:31,12:46:09,0:19:38,0:19:38,0,0,0
1234,山田太郎,2023-10-07,事務//経費精算,12:46:09,12:56:18,0:10:09,0:10:09,0,0,0
1234,山田太郎,2023-10-07,受電//クレーム対応//SVにて完結,12:56:18,13:07:40,0:11:22,0:11:22,0,0,0
1234,山田太郎,2023-10-07,受電//クレーム対応//社員相談,13:07:40,13:28:18,0:20:38,0:20:38,0,0,0
1234,山田太郎,2023-10-07,受電//通常対応//セールス,13:28:18,13:44:51,0:16:33,0:16:33,0,0,0
1234,山田太郎,2023-10-07,研修//新人研修,13:44:51,13:56:21,0:11:30,0:11:30,0,0,0
1234,山田太郎,2023-10-07,研修//事務研修,13:56:21,13:59:08,0:02:47,0:02:47,0,0,0
1234,山田太郎,2023-10-07,事務//報告書作成,13:59:08,14:02:26,0:03:18,0:03:18,0,0,0
1234,山田太郎,2023-10-07,研修//スキルアップ研修,14:02:26,14:21:56,0:19:30,0:19:30,0,0,0
1234,山田太郎,2023-10-07,研修//事務研修,14:21:56,14:34:55,0:12:59,0:12:59,0,0,0
1234,山田太郎,2023-10-07,研修//新人研修,14:34:55,14:47:05,0:12:10,0:12:10,0,0,0
1234,山田太郎,2023-10-07,研修//スキルアップ研修,14:47:05,15:07:04,0:19:59,0:19:59,0,0,0
1234,山田太郎,2023-10-07,事務//提案資料作成,15:07:04,15:20:22,0:13:18,0:13:18,0,0,0
1234,山田太郎,2023-10-07,受電//通常対応//設定変更,15:20:22,15:27:59,0:07:37,0:07:37,0,0,0
1234,山田太郎,2023-10-07,受電//クレーム対応//社員相談,15:27:59,15:35:41,0:07:42,0:07:42,0,0,0
1234,山田太郎,2023-10-07,事務//提案資料作成,15:35:41,15:42:49,0:07:08,0:07:08,0,0,0
1234,山田太郎,2023-10-07,受電//クレーム対応//社員相談,15:42:49,15:49:51,0:07:02,0:07:02,0,0,0
1234,山田太郎,2023-10-07,事務//報告書作成,15:49:51,15:57:27,0:07:36,0:07:36,0,0,0
1234,山田太郎,2023-10-07,受電//クレーム対応//社員相談,15:57:27,16:01:35,0:04:08,0:04:08,0,0,0
1234,山田太郎,2023-10-07,研修//事務研修,16:01:35,16:06:12,0:04:37,0:04:37,0,0,0
1234,山田太郎,2023-10-07,研修//スキルアップ研修,16:06:12,16:12:23,0:06:11,0:06:11,0,0,0
