社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
3333,横山真一,2023-10-18,研修//スキルアップ研修,09:00:00,09:16:16,0:16:16,0:16:16,0,0,0
3333,横山真一,2023-10-18,事務//提案資料作成,09:16:16,09:36:51,0:20:35,0:20:35,0,0,0
3333,横山真一,2023-10-18,研修//新人研修,09:36:51,09:48:57,0:12:06,0:12:06,0,0,0
3333,横山真一,2023-10-18,研修//スキルアップ研修,09:48:57,10:06:30,0:17:33,0:17:33,0,0,0
3333,横山真一,2023-10-18,事務//提案資料作成,10:06:30,10:07:50,0:01:20,0:01:20,0,0,0
3333,横山真一,2023-10-18,受電//通常対応//設定変更,10:07:50,10:27:44,0:19:54,0:19:54,0,0,0
3333,横山真一,2023-10-18,事務//報告書作成,10:27:44,10:29:06,0:01:22,0:01:22,0,0,0
3333,横山真一,2023-10-18,受電//通常対応//設定変更,10:29:06,10:29:22,0:00:16,0:00:16,0,0,0
3333,横山真一,2023-10-18,受電//通常対応//請求案内,10:29:22,10:49:37,0:20:15,0:20:15,0,0,0
3333,横山真一,2023-10-18,受電//クレーム対応//SVにて完結,10:49:37,11:09:05,0:19:28,0:19:28,0,0,0
3333,横山真一,2023-10-18,受電//通常対応//請求案内,11:09:05,11:13:05,0:04:00,0:04:00,0,0,0
3333,横山真一,2023-10-18,事務//報告書作成,11:13:05,11:21:58,0:08:53,0:08:53,0,0,0
3333,横山真一,2023-10-18,事務//経費精算,11:21:58,11:24:26,0:02:28,0:02:28,0,0,0
3333,横山真一,2023-10-18,受電//通常対応//請求案内,11:24:26,11:44:56,0:20:30,0:20:30,0,0,0
3333,横山真一,2023-10-18,受電//クレーム対応//SVにて完結,11:44:56,11:46:18,0:01:22,0:01:22,0,0,0
3333,横山真一,2023-10-18,受電//内線対応,11:46:18,11:49:11,0:02:53,0:02:53,0,0,0
3333,横山真一,2023-10-18,受電//通常対応//請求案内,11:49:11,11:59:55,0:10:44,0:10:44,0,0,0
3333,横山真一,2023-10-18,受電//通常対応//セールス,11:59:55,12:18:04,0:18:09,0:18:09,0,0,0
3333,横山真一,2023-10-18,受電//クレーム対応//社員相談,12:18:04,12:33:09,0:15:05,0:15:05,0,0,0
3333,横山真一,2023-10-18,受電//クレーム対応//社員相談,12:33:09,12:43:21,0:10:12,0:10:12,0,0,0
3333,横山真一,2023-10-18,受電//通常対応//請求案内,12:43:21,12:52:19,0:08:58,0:08:58,0,0,0
3333,横山真一,2023-10-18,事務//経費精算,12:52:19,13:01:52,0:09:33,0:09:33,0,0,0
3333,横山真一,2023-10-18,受電//通常対応//請求案内,13:01:52,13:15:57,0:14:05,0:14:05,0,0,0
3333,横山真一,2023-10-18,研修//スキルアップ研修,13:15:57,13:24:06,0:08:09,0:08:09,0,0,0
3333,横山真一,2023-10-18,研修//新人研修,13:24:06,13:37:46,0:13:40,0:13:40,0,0,0
3333,横山真一,2023-10-18,事務//提案資料作成,13:37:46,13:54:02,0:16:16,0:16:16,0,0,0
3333,横山真一,2023-10-18,受電//通常対応//設定変更,13:54:02,13:58:31,0:04:29,0:04:29,0,0,0
3333,横山真一,2023-10-18,受電//内線対応,13:58:31,14:10:31,0:12:00,0:12:00,0,0,0
3333,横山真一,2023-10-18,事務//経費精算,14:10:31,14:23:37,0:13:06,0:13:06,0,0,0
3333,横山真一,2023-10-18,研修//事務研修,14:23:37,14:43:49,0:20:12,0:20:12,0,0,0
3333,横山真一,2023-10-18,研修//スキルアップ研修,14:43:49,14:52:47,0:08:58,0:08:58,0,0,0
3333,横山真一,2023-10-18,受電//クレーム対応//社員相談,14:52:47,15:00:46,0:07:59,0:07:59,0,0,0
3333,横山真一,2023-10-18,受電//クレーム対応//SVにて完結,15:00:46,15:04:37,0:03:51,0:03:51,0,0,0
3333,横山真一,2023-10-18,受電//内線対応,15:04:37,15:11:56,0:07:19,0:07:19,0,0,0
3333,横山真一,2023-10-18,研修//新人研修,15:11:56,15:27:05,0:15:09,0:15:09,0,0,0
3333,横山真一,2023-10-18,受電//クレーム対応//社員相談,15:27:05,15:42:52,0:15:47,0:15:47,0,0,0
3333,横山真一,2023-10-18,受電//通常対応//設定変更,15:42:52,15:54:24,0:11:32,0:11:32,0,0,0
3333,横山真一,2023-10-18,研修//スキルアップ研修,15:54:24,16:02:01,0:07:37,0:07:37,0,0,0
3333,横山真一,2023-10-18,受電//クレーム対応//SVにて完結,16:02:01,16:19:36,0:17:35,0:17:35,0,0,0
3333,横山真一,2023-10-18,研修//事務研修,16:19:36,16:31:56,0:12:20,0:12:20,0,0,0
