社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
2222,田中博,2023-10-15,受電//クレーム対応//SVにて完結,09:00:00,09:03:07,0:03:07,0:03:07,0,0,0
2222,田中博,2023-10-15,事務//報告書作成,09:03:07,09:20:53,0:17:46,0:17:46,0,0,0
2222,田中博,2023-10-15,受電//通常対応//設定変更,09:20:53,09:33:44,0:12:51,0:12:51,0,0,0
2222,田中博,2023-10-15,受電//クレーム対応//社員相談,09:33:44,09:50:33,0:16:49,0:16:49,0,0,0
2222,田中博,2023-10-15,研修//新人研修,09:50:33,09:53:14,0:02:41,0:02:41,0,0,0
2222,田中博,2023-10-15,受電//クレーム対応//SVにて完結,09:53:14,10:03:56,0:10:42,0:10:42,0,0,0
2222,田中博,2023-10-15,受電//通常対応//請求案内,10:03:56,10:05:05,0:01:09,0:01:09,0,0,0
2222,田中博,2023-10-15,受電//通常対応//セールス,10:05:05,10:21:18,0:16:13,0:16:13,0,0,0
2222,田中博,2023-10-15,受電//通常対応//設定変更,10:21:18,10:30:16,0:08:58,0:08:58,0,0,0
2222,田中博,2023-10-15,受電//クレーム対応//社員相談,10:30:16,10:45:41,0:15:25,0:15:25,0,0,0
2222,田中博,2023-10-15,事務//報告書作成,10:45:41,10:53:02,0:07:21,0:07:21,0,0,0
2222,田中博,2023-10-15,受電//クレーム対応//社員相談,10:53:02,11:01:53,0:08:51,0:08:51,0,0,0
2222,田中博,2023-10-15,受電//通常対応//設定変更,11:01:53,11:11:07,0:09:14,0:09:14,0,0,0
2222,田中博,2023-10-15,受電//通常対応//設定変更,11:11:07,11:12:48,0:01:41,0:01:41,0,0,0
2222,田中博,2023-10-15,受電//内線対応,11:12:48,11:30:20,0:17:32,0:17:32,0,0,0
2222,田中博,2023-10-15,事務//報告書作成,11:30:20,11:41:13,0:10:53,0:10:53,0,0,0
2222,田中博,2023-10-15,受電//通常対応//請求案内,11:41:13,11:59:47,0:18:34,0:18:34,0,0,0
2222,田中博,2023-10-15,研修//新人研修,11:59:47,12:09:22,0:09:35,0:09:35,0,0,0
2222,田中博,2023-10-15,研修//スキルアップ研修,12:09:22,12:18:15,0:08:53,0:08:53,0,0,0
2222,田中博,2023-10-15,事務//報告書作成,12:18:15,12:27:59,0:09:44,0:09:44,0,0,0
2222,田中博,2023-10-15,研修//新人研修,12:27:59,12:38:58,0:10:59,0:10:59,0,0,0
2222,田中博,2023-10-15,受電//クレーム対応//社員相談,12:38:58,12:50:44,0:11:46,0:11:46,0,0,0
2222,田中博,2023-10-15,受電//通常対応//設定変更,12:50:44,13:11:07,0:20:23,0:20:23,0,0,0
2222,田中博,2023-10-15,受電//クレーム対応//社員相談,13:11:07,13:27:39,0:16:32,0:16:32,0,0,0
2222,田中博,2023-10-15,受電//通常対応//セールス,13:27:39,13:36:42,0:09:03,0:09:03,0,0,0
2222,田中博,2023-10-15,受電//通常対応//設定変更,13:36:42,13:46:10,0:09:28,0:09:28,0,0,0
2222,田中博,2023-10-15,受電//通常対応//請求案内,13:46:10,13:55:50,0:09:40,0:09:40,0,0,0
2222,田中博,2023-10-15,事務//提案資料作成,13:55:50,14:13:56,0:18:06,0:18:06,0,0,0
2222,田中博,2023-10-15,受電//通常対応//請求案内,14:13:56,14:17:47,0:03:51,0:03:51,0,0,0
2222,田中博,2023-10-15,受電//クレーム対応//SVにて完結,14:17:47,14:35:01,0:17:14,0:17:14,0,0,0
2222,田中博,2023-10-15,事務//提案資料作成,14:35:01,14:54:27,0:19:26,0:19:26,0,0,0
2222,田中博,2023-10-15,事務//報告書作成,14:54:27,15:04:29,0:10:02,0:10:02,0,0,0
2222,田中博,2023-10-15,受電//クレーム対応//社員相談,15:04:29,15:10:51,0:06:22,0:06:22,0,0,0
2222,田中博,2023-10-15,受電//通常対応//設定変更,15:10:51,15:11:22,0:00:31,0:00:31,0,0,0
2222,田中博,2023-10-15,受電//通常対応//請求案内,15:11:22,15:25:42,0:14:20,0:14:20,0,0,0
2222,田中博,2023-10-15,受電//クレーム対応//社員相談,15:25:42,15:33:02,0:07:20,0:07:20,0,0,0
2222,田中博,2023-10-15,事務//経費精算,15:33:02,15:53:16,0:20:14,0:20:14,0,0,0
2222,田中博,2023-10-15,受電//クレーム対応//社員相談,15:53:16,16:06:01,0:12:45,0:12:45,0,0,0
2222,田中博,2023-10-15,事務//提案資料作成,16:06:01,16:25:06,0:19:05,0:19:05,0,0,0
2222,田中博,2023-10-15,事務//経費精算,16:25:06,16:45:14,0:20:08,0:20:08,0,0,0
