社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
8888,広中学,2023-10-20,受電//通常対応//請求案内,09:00:00,09:06:17,0:06:17,0:06:17,0,0,0
8888,広中学,2023-10-20,受電//内線対応,09:06:17,09:11:36,0:05:19,0:05:19,0,0,0
8888,広中学,2023-10-20,受電//通常対応//請求案内,09:11:36,09:14:57,0:03:21,0:03:21,0,0,0
8888,広中学,2023-10-20,研修//事務研修,09:14:57,09:22:14,0:07:17,0:07:17,0,0,0
8888,広中学,2023-10-20,研修//事務研修,09:22:14,09:39:45,0:17:31,0:17:31,0,0,0
8888,広中学,2023-10-20,事務//経費精算,09:39:45,09:47:55,0:08:10,0:08:10,0,0,0
8888,広中学,2023-10-20,受電//通常対応//設定変更,09:47:55,09:53:02,0:05:07,0:05:07,0,0,0
8888,広中学,2023-10-20,受電//通常対応//セールス,09:53:02,10:13:01,0:19:59,0:19:59,0,0,0
8888,広中学,2023-10-20,研修//新人研修,10:13:01,10:28:01,0:15:00,0:15:00,0,0,0
8888,広中学,2023-10-20,事務//報告書作成,10:28:01,10:45:42,0:17:41,0:17:41,0,0,0
8888,広中学,2023-10-20,事務//経費精算,10:45:42,10:47:59,0:02:17,0:02:17,0,0,0
8888,広中学,2023-10-20,受電//クレーム対応//社員相談,10:47:59,10:48:23,0:00:24,0:00:24,0,0,0
8888,広中学,2023-10-20,受電//クレーム対応//社員相談,10:48:23,11:02:45,0:14:22,0:14:22,0,0,0
8888,広中学,2023-10-20,事務//報告書作成,11:02:45,11:13:22,0:10:37,0:10:37,0,0,0
8888,広中学,2023-10-20,受電//通常対応//セールス,11:13:22,11:15:23,0:02:01,0:02:01,0,0,0
8888,広中学,2023-10-20,事務//提案資料作成,11:15:23,11:34:21,0:18:58,0:18:58,0,0,0
8888,広中学,2023-10-20,研修//事務研修,11:34:21,11:44:03,0:09:42,0:09:42,0,0,0
8888,広中学,2023-10-20,事務//提案資料作成,11:44:03,12:01:03,0:17:00,0:17:00,0,0,0
8888,広中学,2023-10-20,受電//通常対応//セールス,12:01:03,12:12:40,0:11:37,0:11:37,0,0,0
8888,広中学,2023-10-20,受電//通常対応//請求案内,12:12:40,12:30:37,0:17:57,0:17:57,0,0,0
8888,広中学,2023-10-20,研修//スキルアップ研修,12:30:37,12:38:10,0:07:33,0:07:33,0,0,0
8888,広中学,2023-10-20,研修//事務研修,12:38:10,12:50:27,0:12:17,0:12:17,0,0,0
8888,広中学,2023-10-20,事務//提案資料作成,12:50:27,12:55:44,0:05:17,0:05:17,0,0,0
8888,広中学,2023-10-20,受電//通常対応//請求案内,12:55:44,13:00:04,0:04:20,0:04:20,0,0,0
8888,広中学,2023-10-20,研修//事務研修,13:00:04,13:00:37,0:00:33,0:00:33,0,0,0
8888,広中学,2023-10-20,事務//提案資料作成,13:00:37,13:04:06,0:03:29,0:03:29,0,0,0
8888,広中学,2023-10-20,事務//提案資料作成,13:04:06,13:18:12,0:14:06,0:14:06,0,0,0
8888,広中学,2023-10-20,事務//経費精算,13:18:12,13:28:13,0:10:01,0:10:01,0,0,0
8888,広中学,2023-10-20,研修//新人研修,13:28:13,13:45:38,0:17:25,0:17:25,0,0,0
8888,広中学,2023-10-20,事務//報告書作成,13:45:38,13:55:19,0:09:41,0:09:41,0,0,0
8888,広中学,2023-10-20,研修//新人研修,13:55:19,13:55:25,0:00:06,0:00:06,0,0,0
8888,広中学,2023-10-20,事務//報告書作成,13:55:25,14:15:08,0:19:43,0:19:43,0,0,0
8888,広中学,2023-10-20,事務//提案資料作成,14:15:08,14:29:06,0:13:58,0:13:58,0,0,0
8888,広中学,2023-10-20,受電//通常対応//請求案内,14:29:06,14:40:16,0:11:10,0:11:10,0,0,0
8888,広中学,2023-10-20,受電//内線対応,14:40:16,14:50:09,0:09:53,0:09:53,0,0,0
8888,広中学,2023-10-20,受電//通常対応//請求案内,14:50:09,14:50:20,0:00:11,0:00:11,0,0,0
8888,広中学,2023-10-20,事務//報告書作成,14:50:20,14:58:19,0:07:59,0:07:59,0,0,0
8888,広中学,2023-10-20,受電//通常対応//請求案内,14:58:19,15:14:22,0:16:03,0:16:03,0,0,0
8888,広中学,2023-10-20,受電//通常対応//セールス,15:14:22,15:20:53,0:06:31,0:06:31,0,0,0
8888,広中学,2023-10-20,受電//通常対応//設定変更,15:20:53,15:36:08,0:15:15,0:15:15,0,0,0
