社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
1234,山田太郎,2023-10-30,事務//提案資料作成,09:00:00,09:14:28,0:14:28,0:14:28,0,0,0
1234,山田太郎,2023-10-30,研修//スキルアップ研修,09:14:28,09:24:35,0:10:07,0:10:07,0,0,0
1234,山田太郎,2023-10-30,事務//提案資料作成,09:24:35,09:33:30,0:08:55,0:08:55,0,0,0
1234,山田太郎,2023-10-30,受電//内線対応,09:33:30,09:41:49,0:08:19,0:08:19,0,0,0
1234,山田太郎,2023-10-30,受電//通常対応//設定変更,09:41:49,09:57:17,0:15:28,0:15:28,0,0,0
1234,山田太郎,2023-10-30,受電//内線対応,09:57:17,10:01:36,0:04:19,0:04:19,0,0,0
1234,山田太郎,2023-10-30,研修//スキルアップ研修,10:01:36,10:15:26,0:13:50,0:13:50,0,0,0
1234,山田太郎,2023-10-30,受電//通常対応//セールス,10:15:26,10:25:53,0:10:27,0:10:27,0,0,0
1234,山田太郎,2023-10-30,事務//提案資料作成,10:25:53,10:41:14,0:15:21,0:15:21,0,0,0
1234,山田太郎,2023-10-30,研修//事務研修,10:41:14,10:58:03,0:16:49,0:16:49,0,0,0
1234,山田太郎,2023-10-30,事務//提案資料作成,10:58:03,10:58:23,0:00:20,0:00:20,0,0,0
1234,山田太郎,2023-10-30,研修//新人研修,10:58:23,11:17:48,0:19:25,0:19:25,0,0,0
1234,山田太郎,2023-10-30,受電//通常対応//請求案内,11:17:48,11:22:17,0:04:29,0:04:29,0,0,0
1234,山田太郎,2023-10-30,受電//クレーム対応//SVにて完結,11:22:17,11:26:52,0:04:35,0:04:35,0,0,0
1234,山田太郎,2023-10-30,事務//提案資料作成,11:26:52,11:29:52,0:03:00,0:03:00,0,0,0
1234,山田太郎,2023-10-30,受電//通常対応//請求案内,11:29:52,11:34:44,0:04:52,0:04:52,0,0,0
1234,山田太郎,2023-10-30,受電//クレーム対応//社員相談,11:34:44,11:40:45,0:06:01,0:06:01,0,0,0
1234,山田太郎,2023-10-30,研修//スキルアップ研修,11:40:45,11:55:46,0:15:01,0:15:01,0,0,0
1234,山田太郎,2023-10-30,受電//内線対応,11:55:46,12:10:02,0:14:16,0:14:16,0,0,0
1234,山田太郎,2023-10-30,研修//新人研修,12:10:02,12:17:17,0:07:15,0:07:15,0,0,0
1234,山田太郎,2023-10-30,受電//クレーム対応//SVにて完結,12:17:17,12:20:50,0:03:33,0:03:33,0,0,0
1234,山田太郎,2023-10-30,受電//クレーム対応//社員相談,12:20:50,12:32:57,0:12:07,0:12:07,0,0,0
1234,山田太郎,2023-10-30,受電//クレーム対応//社員相談,12:32:57,12:46:59,0:14:02,0:14:02,0,0,0
1234,山田太郎,2023-10-30,受電//クレーム対応//SVにて完結,12:46:59,13:00:57,0:13:58,0:13:58,0,0,0
1234,山田太郎,2023-10-30,受電//通常対応//請求案内,13:00:57,13:13:15,0:12:18,0:12:18,0,0,0
1234,山田太郎,2023-10-30,研修//スキルアップ研修,13:13:15,13:15:51,0:02:36,0:02:36,0,0,0
1234,山田太郎,2023-10-30,研修//新人研修,13:15:51,13:28:08,0:12:17,0:12:17,0,0,0
1234,山田太郎,2023-10-30,受電//通常対応//設定変更,13:28:08,13:48:41,0:20:33,0:20:33,0,0,0
1234,山田太郎,2023-10-30,事務//経費精算,13:48:41,14:06:53,0:18:12,0:18:12,0,0,0
1234,山田太郎,2023-10-30,受電//通常対応//セールス,14:06:53,14:08:19,0:01:26,0:01:26,0,0,0
1234,山田太郎,2023-10-30,事務//提案資料作成,14:08:19,14:16:29,0:08:10,0:08:10,0,0,0
1234,山田太郎,2023-10-30,研修//新人研修,14:16:29,14:26:01,0:09:32,0:09:32,0,0,0
1234,山田太郎,2023-10-30,受電//通常対応//請求案内,14:26:01,14:30:07,0:04:06,0:04:06,0,0,0
1234,山田太郎,2023-10-30,受電//通常対応//セールス,14:30:07,14:49:13,0:19:06,0:19:06,0,0,0
1234,山田太郎,2023-10-30,事務//提案資料作成,14:49:13,15:00:20,0:11:07,0:11:07,0,0,0
1234,山田太郎,2023-10-30,研修//スキルアップ研修,15:00:20,15:00:33,0:00:13,0:00:13,0,0,0
1234,山田太郎,2023-10-30,受電//通常対応//セールス,15:00:33,15:14:00,0:13:27,0:13:27,0,0,0
1234,山田太郎,2023-10-30,受電//内線対応,15:14:00,15:27:00,0:13:00,0:13:00,0,0,0
1234,山田太郎,2023-10-30,研修//スキルアップ研修,15:27:00,15:38:28,0:11:28,0:11:28,0,0,0
1234,山田太郎,2023-10-30,受電//クレーム対応//社員相談,15:38:28,15:50:51,0:12:23,0:12:23,0,0,0
