社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
1111,鈴木誠一,2023-10-08,研修//新人研修,09:00:00,09:15:50,0:15:50,0:15:50,0,0,0
1111,鈴木誠一,2023-10-08,研修//スキルアップ研修,09:15:50,09:34:35,0:18:45,0:18:45,0,0,0
1111,鈴木誠一,2023-10-08,受電//内線対応,09:34:35,09:48:02,0:13:27,0:13:27,0,0,0
1111,鈴木誠一,2023-10-08,受電//クレーム対応//社員相談,09:48:02,09:48:11,0:00:09,0:00:09,0,0,0
1111,鈴木誠一,2023-10-08,受電//通常対応//請求案内,09:48:11,09:57:14,0:09:03,0:09:03,0,0,0
1111,鈴木誠一,2023-10-08,研修//スキルアップ研修,09:57:14,10:13:48,0:16:34,0:16:34,0,0,0
1111,鈴木誠一,2023-10-08,受電//通常対応//セールス,10:13:48,10:21:48,0:08:00,0:08:00,0,0,0
1111,鈴木誠一,2023-10-08,受電//通常対応//設定変更,10:21:48,10:34:02,0:12:14,0:12:14,0,0,0
1111,鈴木誠一,2023-10-08,受電//通常対応//セールス,10:34:02,10:37:59,0:03:57,0:03:57,0,0,0
1111,鈴木誠一,2023-10-08,受電//通常対応//設定変更,10:37:59,10:38:21,0:00:22,0:00:22,0,0,0
1111,鈴木誠一,2023-10-08,受電//クレーム対応//社員相談,10:38:21,10:45:45,0:07:24,0:07:24,0,0,0
1111,鈴木誠一,2023-10-08,受電//通常対応//請求案内,10:45:45,10:51:45,0:06:00,0:06:00,0,0,0
1111,鈴木誠一,2023-10-08,研修//事務研修,10:51:45,10:54:00,0:02:15,0:02:15,0,0,0
1111,鈴木誠一,2023-10-08,研修//事務研修,10:54:00,11:03:16,0:09:16,0:09:16,0,0,0
1111,鈴木誠一,2023-10-08,事務//報告書作成,11:03:16,11:21:15,0:17:59,0:17:59,0,0,0
1111,鈴木誠一,2023-10-08,研修//新人研修,11:21:15,11:38:26,0:17:11,0:17:11,0,0,0
1111,鈴木誠一,2023-10-08,受電//通常対応//請求案内,11:38:26,11:55:44,0:17:18,0:17:18,0,0,0
1111,鈴木誠一,2023-10-08,受電//内線対応,11:55:44,11:58:23,0:02:39,0:02:39,0,0,0
1111,鈴木誠一,2023-10-08,受電//クレーム対応//SVにて完結,11:58:23,12:00:55,0:02:32,0:02:32,0,0,0
1111,鈴木誠一,2023-10-08,受電//内線対応,12:00:55,12:03:52,0:02:57,0:02:57,0,0,0
1111,鈴木誠一,2023-10-08,受電//クレーム対応//社員相談,12:03:52,12:18:57,0:15:05,0:15:05,0,0,0
1111,鈴木誠一,2023-10-08,受電//通常対応//請求案内,12:18:57,12:28:37,0:09:40,0:09:40,0,0,0
1111,鈴木誠一,2023-10-08,研修//新人研修,12:28:37,12:31:47,0:03:10,0:03:10,0,0,0
1111,鈴木誠一,2023-10-08,研修//新人研修,12:31:47,12:42:34,0:10:47,0:10:47,0,0,0
1111,鈴木誠一,2023-10-08,事務//経費精算,12:42:34,13:01:17,0:18:43,0:18:43,0,0,0
1111,鈴木誠一,2023-10-08,受電//通常対応//請求案内,13:01:17,13:05:59,0:04:42,0:04:42,0,0,0
1111,鈴木誠一,2023-10-08,受電//クレーム対応//社員相談,13:05:59,13:13:24,0:07:25,0:07:25,0,0,0
1111,鈴木誠一,2023-10-08,受電//通常対応//請求案内,13:13:24,13:25:04,0:11:40,0:11:40,0,0,0
1111,鈴木誠一,2023-10-08,研修//事務研修,13:25:04,13:32:36,0:07:32,0:07:32,0,0,0
1111,鈴木誠一,2023-10-08,研修//新人研修,13:32:36,13:49:33,0:16:57,0:16:57,0,0,0
1111,鈴木誠一,2023-10-08,事務//報告書作成,13:49:33,13:49:44,0:00:11,0:00:11,0,0,0
1111,鈴木誠一,2023-10-08,研修//新人研修,13:49:44,14:09:41,0:19:57,0:19:57,0,0,0
1111,鈴木誠一,2023-10-08,受電//クレーム対応//SVにて完結,14:09:41,14:24:26,0:14:45,0:14:45,0,0,0
1111,鈴木誠一,2023-10-08,事務//提案資料作成,14:24:26,14:28:58,0:04:32,0:04:32,0,0,0
1111,鈴木誠一,2023-10-08,研修//新人研修,14:28:58,14:29:51,0:00:53,0:00:53,0,0,0
1111,鈴木誠一,2023-10-08,研修//新人研修,14:29:51,14:41:35,0:11:44,0:11:44,0,0,0
1111,鈴木誠一,2023-10-08,受電//クレーム対応//社員相談,14:41:35,14:56:17,0:14:42,0:14:42,0,0,0
1111,鈴木誠一,2023-10-08,受電//通常対応//請求案内,14:56:17,15:04:18,0:08:01,0:08:01,0,0,0
1111,鈴木誠一,2023-10-08,事務//提案資料作成,15:04:18,15:21:26,0:17:08,0:17:08,0,0,0
1111,鈴木誠一,2023-10-08,事務//提案資料作成,15:21:26,15:39:44,0:18:18,0:18:18,0,0,0
