社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
1234,山田太郎,2023-10-10,事務//報告書作成,09:00:00,09:13:03,0:13:03,0:13:03,0,0,0
1234,山田太郎,2023-10-10,受電//クレーム対応//社員相談,09:13:03,09:24:42,0:11:39,0:11:39,0,0,0
1234,山田太郎,2023-10-10,受電//内線対応,09:24:42,09:44:13,0:19:31,0:19:31,0,0,0
1234,山田太郎,2023-10-10,事務//経費精算,09:44:13,10:04:59,0:20:46,0:20:46,0,0,0
1234,山田太郎,2023-10-10,受電//通常対応//セールス,10:04:59,10:05:32,0:00:33,0:00:33,0,0,0
1234,山田太郎,2023-10-10,受電//クレーム対応//SVにて完結,10:05:32,10:12:57,0:07:25,0:07:25,0,0,0
1234,山田太郎,2023-10-10,事務//報告書作成,10:12:57,10:23:38,0:10:41,0:10:41,0,0,0
1234,山田太郎,2023-10-10,受電//クレーム対応//SVにて完結,10:23:38,10:24:08,0:00:30,0:00:30,0,0,0
1234,山田太郎,2023-10-10,研修//事務研修,10:24:08,10:25:12,0:01:04,0:01:04,0,0,0
1234,山田太郎,2023-10-10,事務//経費精算,10:25:12,10:25:36,0:00:24,0:00:24,0,0,0
1234,山田太郎,2023-10-10,受電//通常対応//設定変更,10:25:36,10:38:24,0:12:48,0:12:48,0,0,0
1234,山田太郎,2023-10-10,受電//クレーム対応//社員相談,10:38:24,10:41:33,0:03:09,0:03:09,0,0,0
1234,山田太郎,2023-10-10,研修//事務研修,10:41:33,10:57:14,0:15:41,0:15:41,0,0,0
1234,山田太郎,2023-10-10,受電//通常対応//セールス,10:57:14,10:57:28,0:00:14,0:00:14,0,0,0
1234,山田太郎,2023-10-10,受電//通常対応//設定変更,10:57:28,11:09:40,0:12:12,0:12:12,0,0,0
1234,山田太郎,2023-10-10,研修//新人研修,11:09:40,11:30:13,0:20:33,0:20:33,0,0,0
1234,山田太郎,2023-10-10,事務//提案資料作成,11:30:13,11:32:19,0:02:06,0:02:06,0,0,0
1234,山田太郎,2023-10-10,事務//提案資料作成,11:32:19,11:52:01,0:19:42,0:19:42,0,0,0
1234,山田太郎,2023-10-10,研修//事務研修,11:52:01,11:59:33,0:07:32,0:07:32,0,0,0
1234,山田太郎,2023-10-10,研修//事務研修,11:59:33,12:03:36,0:04:03,0:04:03,0,0,0
1234,山田太郎,2023-10-10,受電//クレーム対応//SVにて完結,12:03:36,12:23:02,0:19:26,0:19:26,0,0,0
1234,山田太郎,2023-10-10,研修//スキルアップ研修,12:23:02,12:24:23,0:01:21,0:01:21,0,0,0
1234,山田太郎,2023-10-10,事務//報告書作成,12:24:23,12:35:23,0:11:00,0:11:00,0,0,0
1234,山田太郎,2023-10-10,受電//クレーム対応//SVにて完結,12:35:23,12:41:16,0:05:53,0:05:53,0,0,0
1234,山田太郎,2023-10-10,事務//提案資料作成,12:41:16,12:48:27,0:07:11,0:07:11,0,0,0
1234,山田太郎,2023-10-10,事務//報告書作成,12:48:27,13:08:28,0:20:01,0:20:01,0,0,0
1234,山田太郎,2023-10-10,事務//経費精算,13:08:28,13:26:26,0:17:58,0:17:58,0,0,0
1234,山田太郎,2023-10-10,事務//経費精算,13:26:26,13:39:31,0:13:05,0:13:05,0,0,0
1234,山田太郎,2023-10-10,受電//通常対応//設定変更,13:39:31,13:46:01,0:06:30,0:06:30,0,0,0
1234,山田太郎,2023-10-10,事務//経費精算,13:46:01,14:02:16,0:16:15,0:16:15,0,0,0
1234,山田太郎,2023-10-10,事務//報告書作成,14:02:16,14:09:16,0:07:00,0:07:00,0,0,0
1234,山田太郎,2023-10-10,事務//報告書作成,14:09:16,14:10:45,0:01:29,0:01:29,0,0,0
1234,山田太郎,2023-10-10,受電//通常対応//請求案内,14:10:45,14:22:47,0:12:02,0:12:02,0,0,0
1234,山田太郎,2023-10-10,受電//クレーム対応//社員相談,14:22:47,14:38:16,0:15:29,0:15:29,0,0,0
1234,山田太郎,2023-10-10,受電//クレーム対応//SVにて完結,14:38:16,14:44:16,0:06:00,0:06:00,0,0,0
1234,山田太郎,2023-10-10,事務//提案資料作成,14:44:16,14:59:23,0:15:07,0:15:07,0,0,0
1234,山田太郎,2023-10-10,受電//内線対応,14:59:23,15:20:02,0:20:39,0:20:39,0,0,0
1234,山田太郎,2023-10-10,受電//クレーム対応//SVにて完結,15:20:02,15:23:21,0:03:19,0:03:19,0,0,0
1234,山田太郎,2023-10-10,受電//クレーム対応//社員相談,15:23:21,15:37:43,0:14:22,0:14:22,0,0,0
1234,山田太郎,2023-10-10,受電//内線対応,15:37:43,15:56:52,0:19:09,0:19:09,0,0,0
