社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
2222,田中博,2023-10-21,研修//スキルアップ研修,09:00:00,09:02:48,0:02:48,0:02:48,0,0,0
2222,田中博,2023-10-21,研修//事務研修,09:02:48,09:06:44,0:03:56,0:03:56,0,0,0
2222,田中博,2023-10-21,受電//通常対応//請求案内,09:06:44,09:13:40,0:06:56,0:06:56,0,0,0
2222,田中博,2023-10-21,受電//クレーム対応//社員相談,09:13:40,09:14:46,0:01:06,0:01:06,0,0,0
2222,田中博,2023-10-21,受電//内線対応,09:14:46,09:32:59,0:18:13,0:18:13,0,0,0
2222,田中博,2023-10-21,受電//クレーム対応//SVにて完結,09:32:59,09:50:54,0:17:55,0:17:55,0,0,0
2222,田中博,2023-10-21,事務//提案資料作成,09:50:54,09:55:07,0:04:13,0:04:13,0,0,0
2222,田中博,2023-10-21,受電//クレーム対応//SVにて完結,09:55:07,10:03:03,0:07:56,0:07:56,0,0,0
2222,田中博,2023-10-21,受電//通常対応//請求案内,10:03:03,10:04:15,0:01:12,0:01:12,0,0,0
2222,田中博,2023-10-21,受電//通常対応//セールス,10:04:15,10:17:56,0:13:41,0:13:41,0,0,0
2222,田中博,2023-10-21,受電//通常対応//設定変更,10:17:56,10:19:12,0:01:16,0:01:16,0,0,0
2222,田中博,2023-10-21,事務//提案資料作成,10:19:12,10:19:36,0:00:24,0:00:24,0,0,0
2222,田中博,2023-10-21,受電//通常対応//設定変更,10:19:36,10:38:12,0:18:36,0:18:36,0,0,0
2222,田中博,2023-10-21,研修//スキルアップ研修,10:38:12,10:44:16,0:06:04,0:06:04,0,0,0
2222,田中博,2023-10-21,受電//内線対応,10:44:16,10:54:46,0:10:30,0:10:30,0,0,0
2222,田中博,2023-10-21,事務//経費精算,10:54:46,11:07:00,0:12:14,0:12:14,0,0,0
2222,田中博,2023-10-21,受電//通常対応//設定変更,11:07:00,11:13:46,0:06:46,0:06:46,0,0,0
2222,田中博,2023-10-21,受電//クレーム対応//SVにて完結,11:13:46,11:31:42,0:17:56,0:17:56,0,0,0
2222,田中博,2023-10-21,研修//新人研修,11:31:42,11:46:27,0:14:45,0:14:45,0,0,0
2222,田中博,2023-10-21,受電//内線対応,11:46:27,12:04:31,0:18:04,0:18:04,0,0,0
2222,田中博,2023-10-21,受電//通常対応//セールス,12:04:31,12:22:43,0:18:12,0:18:12,0,0,0
2222,田中博,2023-10-21,受電//通常対応//セールス,12:22:43,12:30:55,0:08:12,0:08:12,0,0,0
2222,田中博,2023-10-21,事務//報告書作成,12:30:55,12:40:37,0:09:42,0:09:42,0,0,0
2222,田中博,2023-10-21,事務//報告書作成,12:40:37,12:55:12,0:14:35,0:14:35,0,0,0
2222,田中博,2023-10-21,受電//クレーム対応//社員相談,12:55:12,12:59:23,0:04:11,0:04:11,0,0,0
2222,田中博,2023-10-21,事務//経費精算,12:59:23,13:02:16,0:02:53,0:02:53,0,0,0
2222,田中博,2023-10-21,研修//スキルアップ研修,13:02:16,13:14:00,0:11:44,0:11:44,0,0,0
2222,田中博,2023-10-21,事務//報告書作成,13:14:00,13:30:45,0:16:45,0:16:45,0,0,0
2222,田中博,2023-10-21,事務//報告書作成,13:30:45,13:40:07,0:09:22,0:09:22,0,0,0
2222,田中博,2023-10-21,受電//クレーム対応//SVにて完結,13:40:07,13:46:51,0:06:44,0:06:44,0,0,0
2222,田中博,2023-10-21,受電//クレーム対応//SVにて完結,13:46:51,13:51:40,0:04:49,0:04:49,0,0,0
2222,田中博,2023-10-21,受電//通常対応//請求案内,13:51:40,14:06:18,0:14:38,0:14:38,0,0,0
2222,田中博,2023-10-21,研修//スキルアップ研修,14:06:18,14:17:19,0:11:01,0:11:01,0,0,0
2222,田中博,2023-10-21,研修//事務研修,14:17:19,14:38:07,0:20:48,0:20:48,0,0,0
2222,田中博,2023-10-21,受電//通常対応//設定変更,14:38:07,14:40:08,0:02:01,0:02:01,0,0,0
2222,田中博,2023-10-21,受電//クレーム対応//SVにて完結,14:40:08,14:48:48,0:08:40,0:08:40,0,0,0
2222,田中博,2023-10-21,受電//通常対応//請求案内,14:48:48,15:08:39,0:19:51,0:19:51,0,0,0
2222,田中博,2023-10-21,受電//クレーム対応//社員相談,15:08:39,15:18:25,0:09:46,0:09:46,0,0,0
2222,田中博,2023-10-21,受電//通常対応//セールス,15:18:25,15:27:57,0:09:32,0:09:32,0,0,0
2222,田中博,2023-10-21,事務//経費精算,15:27:57,15:40:07,0:12:10,0:12:10,0,0,0
