社員番号,社員名,日付,タスク名,開始時間,終了時間,差分,作業時間合計,中断時間合計,中断回数,中断時間リスト
8888,広中学,2023-10-26,受電//通常対応//セールス,09:00:00,09:13:35,0:13:35,0:13:35,0,0,0
8888,広中学,2023-10-26,受電//通常対応//設定変更,09:13:35,09:30:14,0:16:39,0:16:39,0,0,0
8888,広中学,2023-10-26,受電//クレーム対応//社員相談,09:30:14,09:32:45,0:02:31,0:02:31,0,0,0
8888,広中学,2023-10-26,受電//通常対応//設定変更,09:32:45,09:47:18,0:14:33,0:14:33,0,0,0
8888,広中学,2023-10-26,受電//クレーム対応//社員相談,09:47:18,09:47:35,0:00:17,0:00:17,0,0,0
8888,広中学,2023-10-26,受電//内線対応,09:47:35,09:55:33,0:07:58,0:07:58,0,0,0
8888,広中学,2023-10-26,事務//経費精算,09:55:33,10:15:47,0:20:14,0:20:14,0,0,0
8888,広中学,2023-10-26,受電//クレーム対応//社員相談,10:15:47,10:23:26,0:07:39,0:07:39,0,0,0
8888,広中学,2023-10-26,研修//新人研修,10:23:26,10:41:52,0:18:26,0:18:26,0,0,0
8888,広中学,2023-10-26,研修//スキルアップ研修,10:41:52,10:49:08,0:07:16,0:07:16,0,0,0
8888,広中学,2023-10-26,事務//報告書作成,10:49:08,10:54:48,0:05:40,0:05:40,0,0,0
8888,広中学,2023-10-26,事務//提案資料作成,10:54:48,11:07:29,0:12:41,0:12:41,0,0,0
8888,広中学,2023-10-26,研修//スキルアップ研修,11:07:29,11:09:07,0:01:38,0:01:38,0,0,0
8888,広中学,2023-10-26,事務//提案資料作成,11:09:07,11:15:04,0:05:57,0:05:57,0,0,0
8888,広中学,2023-10-26,事務//経費精算,11:15:04,11:15:57,0:00:53,0:00:53,0,0,0
8888,広中学,2023-10-26,受電//通常対応//設定変更,11:15:57,11:20:24,0:04:27,0:04:27,0,0,0
8888,広中学,2023-10-26,受電//クレーム対応//SVにて完結,11:20:24,11:31:56,0:11:32,0:11:32,0,0,0
8888,広中学,2023-10-26,受電//通常対応//設定変更,11:31:56,11:39:32,0:07:36,0:07:36,0,0,0
8888,広中学,2023-10-26,受電//通常対応//請求案内,11:39:32,11:59:38,0:20:06,0:20:06,0,0,0
8888,広中学,2023-10-26,研修//新人研修,11:59:38,12:03:50,0:04:12,0:04:12,0,0,0
8888,広中学,2023-10-26,受電//内線対応,12:03:50,12:18:13,0:14:23,0:14:23,0,0,0
8888,広中学,2023-10-26,受電//内線対応,12:18:13,12:20:33,0:02:20,0:02:20,0,0,0
8888,広中学,2023-10-26,受電//通常対応//設定変更,12:20:33,12:29:22,0:08:49,0:08:49,0,0,0
8888,広中学,2023-10-26,受電//クレーム対応//社員相談,12:29:22,12:38:23,0:09:01,0:09:01,0,0,0
8888,広中学,2023-10-26,研修//新人研修,12:38:23,12:39:23,0:01:00,0:01:00,0,0,0
8888,広中学,2023-10-26,事務//報告書作成,12:39:23,13:00:23,0:21:00,0:21:00,0,0,0
8888,広中学,2023-10-26,受電//通常対応//設定変更,13:00:23,13:07:35,0:07:12,0:07:12,0,0,0
8888,広中学,2023-10-26,研修//スキルアップ研修,13:07:35,13:13:43,0:06:08,0:06:08,0,0,0
8888,広中学,2023-10-26,受電//通常対応//請求案内,13:13:43,13:32:56,0:19:13,0:19:13,0,0,0
8888,広中学,2023-10-26,受電//通常対応//セールス,13:32:56,13:42:32,0:09:36,0:09:36,0,0,0
8888,広中学,2023-10-26,研修//事務研修,13:42:32,13:43:10,0:00:38,0:00:38,0,0,0
8888,広中学,2023-10-26,受電//クレーム対応//SVにて完結,13:43:10,14:00:27,0:17:17,0:17:17,0,0,0
8888,広中学,2023-10-26,受電//内線対応,14:00:27,14:04:10,0:03:43,0:03:43,0,0,0
8888,広中学,2023-10-26,事務//提案資料作成,14:04:10,14:11:15,0:07:05,0:07:05,0,0,0
8888,広中学,2023-10-26,研修//新人研修,14:11:15,14:14:25,0:03:10,0:03:10,0,0,0
8888,広中学,2023-10-26,研修//スキルアップ研修,14:14:25,14:23:31,0:09:06,0:09:06,0,0,0
8888,広中学,2023-10-26,研修//新人研修,14:23:31,14:31:02,0:07:31,0:07:31,0,0,0
8888,広中学,2023-10-26,研修//事務研修,14:31:02,14:44:02,0:13:00,0:13:00,0,0,0
8888,広中学,2023-10-26,受電//内線対応,14:44:02,14:54:00,0:09:58,0:09:58,0,0,0
8888,広中学,2023-10-26,受電//内線対応,14:54:00,15:08:38,0:14:38,0:14:38,0,0,0
